Crash_ID,Unit_Nbr,Prsn_Nbr,Prsn_Type_ID,Prsn_Occpnt_Pos_ID,Prsn_Injry_Sev_ID,Prsn_Age,Prsn_Ethnicity_ID,Prsn_Gndr_ID,Prsn_Ejct_ID,Prsn_Rest_ID,Prsn_Airbag_ID,Prsn_Helmet_ID,Prsn_Sol_Fl,Prsn_Alc_Spec_Type_ID,Prsn_Alc_Rslt_ID,Prsn_Bac_Test_Rslt,Prsn_Drg_Spec_Type_ID,Prsn_Drg_Rslt_ID,Prsn_Death_Time,Sus_Serious_Injry_Cnt,Nonincap_Injry_Cnt,Poss_Injry_Cnt,Non_Injry_Cnt,Unkn_Injry_Cnt,Tot_Injry_Cnt,Death_Cnt
17376074,1,2,2,4,0,64,2,2,1,1,2,97,N,,,,,,,0,0,0,0,1,0,0
17376074,1,3,2,3,0,72,2,2,1,1,2,97,N,,,,,,,0,0,0,0,1,0,0
17432536,1,2,2,3,5,21,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17432613,1,2,2,3,5,23,2,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
17433706,1,2,2,6,5,7,2,1,1,7,1,97,N,,,,,,,0,0,0,1,0,0,0
17433922,1,2,2,3,5,30,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17433980,2,2,2,3,5,22,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17433983,1,2,2,3,5,34,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17433986,1,2,2,3,1,21,2,1,1,10,8,97,Y,,,,,,,1,0,0,0,0,1,0
17434071,1,2,2,3,5,38,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17434071,1,3,2,6,5,5,2,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17434185,2,2,2,3,3,10,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17434223,1,2,2,3,5,41,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17434223,3,2,2,3,3,19,2,2,1,1,8,97,N,,,,,,,0,0,1,0,0,1,0
17434227,2,2,2,3,3,15,3,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17434234,2,2,2,3,5,18,1,2,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
17434248,2,2,2,3,5,40,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17434284,3,2,2,3,5,14,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17434284,3,3,2,6,3,7,1,2,1,1,1,97,N,,,,,,,0,0,1,0,0,1,0
17434315,1,2,2,6,5,2,3,1,1,4,8,97,N,,,,,,,0,0,0,1,0,0,0
17434365,1,2,2,3,5,,0,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17434422,2,2,2,3,5,42,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17434451,2,2,2,4,3,6,3,1,1,4,2,97,N,,,,,,,0,0,1,0,0,1,0
17434452,2,2,2,3,5,35,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17434508,1,2,2,3,3,64,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17434643,1,2,2,3,0,,3,2,1,10,2,97,N,,,,,,,0,0,0,0,1,0,0
17434644,1,2,2,5,3,2,3,2,1,4,1,97,N,,,,,,,0,0,1,0,0,1,0
17434646,2,2,2,3,5,50,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17434669,2,2,2,5,5,1,2,1,1,5,2,97,N,,,,,,,0,0,0,1,0,0,0
17434694,2,2,2,14,5,75,4,2,1,8,2,97,N,,,,,,,0,0,0,1,0,0,0
17434694,2,3,2,14,5,63,2,1,1,8,2,97,N,,,,,,,0,0,0,1,0,0,0
17434694,2,4,2,14,5,58,1,1,1,8,2,97,N,,,,,,,0,0,0,1,0,0,0
17434694,2,5,2,14,5,26,1,2,1,8,2,97,N,,,,,,,0,0,0,1,0,0,0
17434694,2,6,2,14,5,34,2,1,1,8,2,97,N,,,,,,,0,0,0,1,0,0,0
17434694,2,7,2,14,5,37,0,0,1,8,2,97,N,,,,,,,0,0,0,1,0,0,0
17434694,2,8,2,14,5,29,2,1,1,8,2,97,N,,,,,,,0,0,0,1,0,0,0
17434694,2,9,2,14,5,33,1,1,1,8,2,97,N,,,,,,,0,0,0,1,0,0,0
17434694,2,10,2,14,5,36,1,1,1,8,2,97,N,,,,,,,0,0,0,1,0,0,0
17434694,2,11,2,14,5,36,1,1,1,8,2,97,N,,,,,,,0,0,0,1,0,0,0
17434694,2,12,2,14,2,51,0,2,1,8,2,97,N,,,,,,,0,1,0,0,0,1,0
17434694,2,13,2,14,2,63,3,2,1,8,2,97,N,,,,,,,0,1,0,0,0,1,0
17434829,1,2,2,3,5,,4,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17434829,1,3,2,6,5,,4,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17434833,4,2,2,3,5,24,3,2,1,1,0,97,N,,,,,,,0,0,0,1,0,0,0
17434836,2,2,2,3,3,24,2,2,1,1,3,97,N,,,,,,,0,0,1,0,0,1,0
17434910,1,2,2,3,5,84,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17434918,2,2,2,3,5,76,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17434928,1,2,2,3,5,41,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17434944,1,2,2,3,5,25,2,1,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
17434944,1,3,2,6,5,23,2,1,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
17434946,3,2,2,3,5,17,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17434959,1,2,2,3,5,23,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17434986,1,2,2,3,3,17,1,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17434986,1,3,2,4,3,17,4,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17434986,1,4,2,6,5,17,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435044,2,2,2,3,3,29,3,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17435048,1,2,2,3,5,69,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435048,2,2,2,3,5,31,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435050,1,2,2,4,5,3,1,2,1,4,4,97,N,,,,,,,0,0,0,1,0,0,0
17435050,2,2,2,3,5,52,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435050,2,3,2,4,5,1,2,1,1,5,2,97,N,,,,,,,0,0,0,1,0,0,0
17435092,1,2,2,3,5,12,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435095,1,2,2,4,5,26,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435095,1,3,2,3,5,24,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435095,1,4,2,6,5,25,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435144,1,2,2,3,5,20,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435144,2,2,2,3,5,67,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435146,2,2,2,3,5,27,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435146,2,3,2,4,5,27,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435157,2,2,2,6,5,9,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435187,2,2,2,3,5,69,1,2,4,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435193,2,2,2,3,5,24,4,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435240,1,2,2,3,5,12,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435241,2,2,2,3,5,40,4,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435246,2,2,2,4,5,3,3,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17435246,2,3,2,6,5,9,3,1,1,7,2,97,N,,,,,,,0,0,0,1,0,0,0
17435269,2,2,2,3,3,43,1,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17435277,4,2,2,3,3,57,4,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17435277,4,3,2,4,5,18,4,2,1,8,2,97,N,,,,,,,0,0,0,1,0,0,0
17435318,1,2,2,3,5,19,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435318,2,2,2,3,5,21,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435319,1,2,2,3,1,17,3,1,2,8,3,97,N,,,,,,,1,0,0,0,0,1,0
17435319,1,3,2,7,2,18,2,1,1,1,3,97,N,,,,,,,0,1,0,0,0,1,0
17435319,1,4,2,4,2,18,2,1,1,1,3,97,N,,,,,,,0,1,0,0,0,1,0
17435319,1,5,2,6,2,18,2,1,1,1,3,97,N,,,,,,,0,1,0,0,0,1,0
17435323,1,2,2,3,5,16,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435323,2,2,2,3,5,19,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435323,3,2,2,3,5,20,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435326,1,2,2,3,5,35,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435326,2,2,2,6,5,5,1,2,1,7,2,97,N,,,,,,,0,0,0,1,0,0,0
17435326,2,3,2,9,5,7,1,1,1,7,2,97,N,,,,,,,0,0,0,1,0,0,0
17435329,2,2,2,3,5,32,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435343,1,2,2,3,5,65,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435352,1,2,2,3,5,14,1,2,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
17435419,2,2,2,3,5,34,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435419,2,3,2,6,3,7,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17435422,1,2,2,3,5,43,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435422,1,3,2,4,5,10,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435424,1,2,2,3,5,29,2,2,1,2,2,97,N,,,,,,,0,0,0,1,0,0,0
17435447,2,2,2,7,5,5,1,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17435448,1,2,2,3,5,16,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435448,1,3,2,4,5,16,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435448,1,4,2,6,5,16,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435457,1,2,2,4,2,6,2,2,1,3,8,97,N,,,,,,,0,1,0,0,0,1,0
17435457,1,3,2,6,2,8,2,1,1,3,8,97,N,,,,,,,0,1,0,0,0,1,0
17435469,1,2,2,5,5,5,2,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17435469,2,2,2,3,2,55,2,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
17435472,1,2,2,6,5,4,1,1,1,7,1,97,N,,,,,,,0,0,0,1,0,0,0
17435478,2,2,2,5,5,1,1,1,1,5,2,97,N,,,,,,,0,0,0,1,0,0,0
17435478,2,3,2,4,5,4,1,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17435480,2,2,2,4,5,15,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435480,2,3,2,6,5,15,4,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435480,3,2,2,3,5,16,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435492,2,2,2,3,5,32,5,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435513,1,2,2,3,5,23,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435545,2,2,2,3,3,16,2,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17435558,2,2,2,3,5,13,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435558,2,3,2,5,5,2,1,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17435559,1,2,2,4,5,13,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435559,1,3,2,5,5,4,3,2,1,7,2,97,N,,,,,,,0,0,0,1,0,0,0
17435559,1,4,2,6,5,12,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435559,1,5,2,3,5,10,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435569,3,2,2,3,5,60,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435569,3,3,2,6,5,2,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435579,1,2,2,6,5,10,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435579,2,2,2,3,5,61,4,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435579,2,3,2,4,5,31,4,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435579,2,4,2,6,5,0,4,2,1,5,2,97,N,,,,,,,0,0,0,1,0,0,0
17435579,2,5,2,8,5,54,4,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435596,1,2,2,3,5,13,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435596,2,2,2,3,5,16,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435599,1,2,2,3,0,0,0,2,1,10,0,97,N,,,,,,,0,0,0,0,1,0,0
17435606,2,2,2,3,5,87,1,1,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
17435607,2,2,2,3,2,67,1,2,1,1,8,97,N,,,,,,,0,1,0,0,0,1,0
17435619,2,2,2,3,2,38,2,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
17435619,2,3,2,4,5,5,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435649,1,2,2,4,5,2,1,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17435649,1,3,2,6,5,0,1,1,1,5,2,97,N,,,,,,,0,0,0,1,0,0,0
17435670,1,2,2,3,5,17,1,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
17435673,2,2,2,3,5,59,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435694,2,2,2,3,3,42,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17435710,2,2,2,3,5,33,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435730,1,2,2,6,5,1,3,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17435733,2,2,2,3,3,74,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17435733,3,2,2,4,5,8,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435733,3,3,2,6,5,1,2,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17435737,1,2,2,4,5,7,3,1,1,4,8,97,N,,,,,,,0,0,0,1,0,0,0
17435737,1,3,2,6,5,5,3,1,1,4,8,97,N,,,,,,,0,0,0,1,0,0,0
17435739,2,2,2,3,3,15,3,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17435747,2,2,2,3,3,25,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17435747,2,3,2,5,3,7,2,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17435753,1,2,2,2,5,41,2,1,1,3,2,97,N,,,,,,,0,0,0,1,0,0,0
17435753,1,3,2,3,5,46,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435753,3,2,2,3,5,39,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435754,1,2,2,3,5,77,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435754,2,2,2,5,5,3,2,1,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
17435756,1,2,2,3,5,26,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435759,2,2,2,3,5,42,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435762,1,2,2,3,5,27,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435762,2,2,2,4,5,4,1,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17435773,2,2,2,14,5,50,1,2,1,11,2,97,N,,,,,,,0,0,0,1,0,0,0
17435773,2,3,2,14,5,67,1,1,1,11,2,97,N,,,,,,,0,0,0,1,0,0,0
17435773,2,4,2,14,5,54,2,1,1,11,2,97,N,,,,,,,0,0,0,1,0,0,0
17435775,2,2,2,3,5,20,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435779,2,2,2,4,5,54,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435779,2,3,2,5,5,30,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435779,2,4,2,6,5,24,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435779,2,5,2,7,5,29,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435779,2,6,2,9,5,29,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435807,1,2,2,3,5,20,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435823,2,2,2,4,5,4,1,1,1,5,2,97,N,,,,,,,0,0,0,1,0,0,0
17435824,2,2,2,3,5,15,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435834,2,2,2,6,5,10,1,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17435840,1,2,2,4,0,16,2,2,1,1,2,97,N,,,,,,,0,0,0,0,1,0,0
17435840,1,3,2,6,0,15,2,1,1,1,2,97,N,,,,,,,0,0,0,0,1,0,0
17435882,2,2,2,3,3,33,3,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17435890,1,2,2,3,5,22,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435895,2,2,2,2,5,32,5,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435934,1,2,2,3,5,,1,2,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
17435944,2,2,2,3,3,57,3,2,1,1,0,97,N,,,,,,,0,0,1,0,0,1,0
17435984,2,2,2,3,5,25,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17435988,1,2,2,5,5,4,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436001,1,2,2,3,5,30,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436002,1,2,2,3,5,67,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436002,1,3,2,4,5,73,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436002,1,4,2,6,5,16,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436002,2,2,2,3,5,40,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436019,2,2,2,3,5,39,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436019,2,3,2,4,5,17,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436059,1,2,2,3,5,22,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436059,1,3,2,4,5,15,3,2,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
17436059,1,4,2,6,5,15,3,2,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
17436071,2,2,2,3,5,65,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436071,2,3,2,6,5,11,1,2,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
17436076,2,2,2,4,5,14,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436088,2,2,2,3,3,43,3,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17436116,1,2,2,3,5,18,2,1,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
17436116,1,3,2,6,5,18,2,1,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
17436116,1,4,2,4,5,17,2,1,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
17436116,2,2,2,3,5,14,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436125,1,2,2,3,0,,3,2,1,10,0,97,N,,,,,,,0,0,0,0,1,0,0
17436132,2,2,2,4,5,66,2,2,4,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436134,2,2,2,3,5,15,2,2,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
17436135,2,2,2,3,2,29,3,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
17436137,1,2,2,3,5,20,,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436141,1,2,2,3,2,20,2,1,1,1,8,97,N,,,,,,,0,1,0,0,0,1,0
17436151,2,2,2,3,5,26,2,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
17436153,2,2,2,3,3,82,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17436168,2,2,2,3,5,15,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436168,2,3,2,4,5,8,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436179,1,2,2,5,5,4,1,2,1,4,1,97,N,,,,,,,0,0,0,1,0,0,0
17436243,1,2,2,6,5,7,2,1,1,7,2,97,N,,,,,,,0,0,0,1,0,0,0
17436243,2,2,2,3,5,45,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436243,2,3,2,4,3,6,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17436243,2,4,2,5,3,1,2,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17436243,2,5,2,6,3,10,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17436270,1,2,2,6,5,28,2,1,1,10,8,97,N,,,,,,,0,0,0,1,0,0,0
17436270,1,3,2,3,3,70,2,1,1,10,8,97,N,,,,,,,0,0,1,0,0,1,0
17436281,2,2,2,3,5,62,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436297,2,2,2,3,5,10,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436308,2,2,2,6,3,64,1,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17436308,2,3,2,3,3,56,1,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17436311,1,2,2,3,5,26,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436323,1,2,2,6,5,33,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436323,1,3,2,3,5,35,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436323,1,4,2,4,5,30,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436351,1,2,2,6,2,12,3,1,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
17436371,1,2,2,3,5,57,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436371,2,1,2,6,5,11,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436371,2,2,2,4,5,9,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436375,2,2,2,3,3,49,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17436375,2,3,2,4,3,82,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17436375,2,4,2,5,3,57,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17436375,2,5,2,6,3,23,2,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17436377,1,2,2,3,5,19,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436377,1,3,2,4,5,1,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436377,1,4,2,6,5,2,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436404,2,2,2,3,5,90,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436413,1,2,2,3,5,17,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436426,2,2,2,4,5,2,2,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17436426,2,3,2,6,5,1,2,2,1,5,2,97,N,,,,,,,0,0,0,1,0,0,0
17436427,2,2,2,3,5,16,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436431,2,2,2,3,5,67,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436436,2,2,2,3,5,34,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436471,1,2,2,3,5,26,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436471,2,2,2,5,5,5,2,2,1,7,2,97,N,,,,,,,0,0,0,1,0,0,0
17436472,1,2,2,5,5,9,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436475,1,2,2,14,5,19,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436475,1,3,2,14,5,15,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436475,1,4,2,14,5,20,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436475,1,5,2,14,5,17,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436475,1,6,2,14,5,19,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436475,1,7,2,14,5,15,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436475,1,8,2,14,5,15,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436475,1,9,2,14,5,55,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436476,2,2,2,3,5,18,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436477,1,2,2,3,5,11,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436477,2,2,2,3,5,23,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436479,3,2,2,9,5,2,2,2,1,5,2,97,N,,,,,,,0,0,0,1,0,0,0
17436481,1,2,2,5,5,1,2,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17436481,2,2,2,6,5,6,2,2,1,7,2,97,N,,,,,,,0,0,0,1,0,0,0
17436481,2,3,2,4,5,4,2,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
17436482,1,2,2,3,5,11,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436484,2,2,2,3,5,45,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436502,1,2,2,6,3,14,2,2,1,1,3,97,N,,,,,,,0,0,1,0,0,1,0
17436502,1,3,2,5,3,2,2,2,1,5,3,97,N,,,,,,,0,0,1,0,0,1,0
17436502,2,2,2,5,3,6,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
17436519,2,2,2,3,5,16,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436541,1,2,2,3,5,19,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436545,2,2,2,3,5,9,4,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
17436547,2,2,2,3,5,12,4,1,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
17436547,2,3,2,6,5,8,4,2,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
