Crash_ID,Damaged_Property
17458419,CAR PORT / TRASH CAN
17458442,20 OF GUARD RAIL AND INITIATOR
17458443,TUBE STEEL FENCE
17458445,YARD RAILING-TOLL ROAD
17458446,DETENTION PIPE & FENCE
17458447,METAL FRAME OF LIGHT POLE
17458448,GUARDRAIL DAMAGE
17458451,DAMAGED FENCE
17458473,LIGHT POLE
17458522,"LIGHT POLE, # NOT READABLE"
17458539,MINOR DAMAGE TO CONCRETE WALL
17458547,FENCE
17458573,LIGHT POLE
17458574,FOUR WOODEN POSTS
17458574,TWENTY FIVE FEET OF GUARD RAIL
17458575,BICYCLE
17458585,BRICK MAIL BOX / DESTRYOED
17458597,STOP SIGN
17458604,GUARDRAIL
17458609,LANDSCAPING
17458636,CITY POLE WAS HIT NO DAMAGE.
17458655,20 FEET OF BARBWIRE FENCE AND POSTS
17458660,STOP SIGN
17458678,CONCRETE CULVERT AT 4105 E SH 21 #A
17458678,CONCRETE CULVERT AT CONNER ST./E SH 21
17458694,3 FT BY 3 FT CORNER OF BRICK WALL
17458696,FRONT WINDOWS TO BANK
17458696,LANE DESIGNATION STREET SIGN
17458697,WALL TO PROPERTY
17458704,ROADWAY SIGN
17458706,DAMAGED MAILBOX AND CULVERT
17458711,TREE
17458715,"TREE, GRASS, SHRUBS"
17458716,BUDDY BUMPER
17458718,BROWN COW
17458725,10 FOOT SHEET METAL FENCE DAMAGED
17458731,LAWN AND DRIVEWAY
17458732,NONE
17458733,TWO GREEN CABLE BOXES
17458739,BARRICADE
17458747,LEFT REAR TAILLIGHT
17458747,FENCE
17458748,25TH ST/ 30TH AVE AND STOP SIGN
17458750,"PATROL UNIT 24, DRIVER HEAD LAMP"
17458756,METAL GUARD RAILING
17458757,CONCRETE BARRIER
17458785,STOP SIGN
17458795,YELLOW PROTECTIVE POLE
17458799,STEEL FIRE HYDRANT
17458805,GUARDRAIL DAMAGE
17458807,POWER POLE #319934
17458816,25 FEET OF LANE ATTENUATOR
17458821,IMPACT ATTENUATOR
17458823,SHOPPING CART
17458824,BRICK MAIL BOX
17458837,ONCOR LIGHT POLE
17458859,ALUMINIUM LIGHT POLE
17458868,DAMAGE TO CAR WASH WALL
17458875,WOODEN ELECTRIC POLE
17458876,YARD
17458881,15  TENSION POLES
17458889,CURB SIDE DAMAGE ON ROADWAY
17458892,TREES ON PROPERTY ALSO ELECTRICAL PIPE
17458907,FENCE DAMAGE
17458909,GUARD RAIL
17458933,STOP SIGN WITH STREET NAMES ON TOP
17458969,CHAIN LINK FENCE AND CONCRETE FOOTER
17458969,DUMPSTER
17458974,ARROW LIGHTED SIGN
17458974,SPEED LIMIT SIGN POST
17458974,PARKING POLE AND ELECTRICAL ON SIGN POST
17458995,SIGNAL DEVICE POLE
17459006,FRONT YARD
17459017,STOP SIGN BOLT DAMAGE (UNSECURED)
17459041,BLACK COW
17459060,SUPPORT BEAM
17459065,TXDOT MILE MARKER SIGN
17459071,UPROOTED YOUNG TREE/DAMAGED
17459072,BARBED WIRE FENCING
17459097,CROSS ROADS PACKAGE STORE
17459101,"CITY SIGNAGE, FENCE POSTS, MAN HOURS"
17459103,COUNTY ROAD 3109 SIGN      (903-645-2519
17459113,BARBWIRE FENCE AND POSTS
17459114,PARKING GARAGE WALL (UNKNOWN DAMAGES)
17459120,PARKING METER
17459120,TRAFFIC LIGHT POLE
17459150,SIGN
17459162,CRASH CUSION
17459182,STEEL MODULAR/ BY EXIT 22
17459188,TREES LOCATED IN THE MIDDLE OF THE MEDIA
17459195,APTS BLDG#3 (UNIT#301) CRUSHED BY UNIT#1
17459195,"APT #301 BEDROOM, TV, SPEAKERS, WATCH"
17459196,TRAFFIC CONTROL DEVICE(CROSSWALK)
17459217,CONCRETE MEDIAN
17459221,UNDERGROUND CABLE BOX
17459221,MONTABELLA @ OAK FOREST FLAGS/SALE SIGN
17459231,TREE & SHRUBS
17459231,FIRE HYDRANT
17459247,SAN ANTONIO SIGNAL LIGHT
17459251,AMMENITY/RESTAURANT SIGN
17459253,GUARDRAIL
17459258,CONCRETE BARRICADE
17459275,FENCE
17459293,CONCRETE  SIDE CURB
17459293,CONCRETE BARRICADE
17459298,COUNTY ROAD DESIGNATOR SIGN
17459311,WIRE FENCE APPROX 100FT
17459311,ELECTRICAL POLE
17459316,FENCE AND POST
17459319,STREET SIGN
17459319,MAIL BOX
17459319,FENCE
17459319,CORNER FENCE POST & BRACE
17459320,POWER POLE
17459325,MAILBOX POST
17459334,ELECTRICAL POLE
17459342,"FRONT LANDSCAPE, CURB,  AND BUILDING"
17459343,BROKEN SINAL LIGHT
17459349,CONCRETE BARRIER
17459350,40 FT. CHAIN LINK FENCING 5 SUPPORT POLE
17459351,DAMAGED CONCRETE BARRIER
17459364,"4 T-POST, 60 FEET 5 STRAND BARWIRE FENCE"
17459365,1 STOP SIGN
17459369,FENCE
17459373,DESTROYED BRICK MAILBOX
17459381,METAL GUARD RAIL  AND BARRIER POSTS
17459391,"""LANES MERGING"" TXDOT STREET SIGN"
17459392,TELEPHONE POLE
17459392,ROAD SIGN
17459414,MAILBOX
17459414,MAILBOX
17459433,FREEWAY WALL
17459454,UTILITY POLE AND LINES
17459454,100 FEET FENCE
17459463,BURIED FIBER OPTIC CABLE POLE #274759
17459473,TXDOT GUARDRAIL DAMAGE
17459480,GUARDRAIL
17459481,ELECTRICTY POLE
17459482,FENCE
17459483,SOLAR TECH
17459541,CONCRETE POLE
17459562,FENCE
17459579,WINDOW FRAME
17459579,WINDOW
17459579,IRON FENCE
17459593,GUARD RAIL
17459603,WIRE FENCE
17459607,ELETRICITY POLE
17459614,2 DESTROYED MAILBOXES.
17459614,2 DESTROYED MAILBOXES.
17459616,APPROXIMATELY 10' OF GUARDRAIL DAMAGED
17459624,NORTH EAST CORNER OF HOUSE WAS DAMAGED
17459636,ROCK BACKYARD WALL
17459636,ROCK BACKYARD WALL
17459636,ROCK BACKYARD WALL
17459638,LARGE REFLECTIVE STREET BARRICADE
17459659,BRICK MAILBOX
17459662,BUILDING
17459669,LIGHT POLE KNOCKED DOWN
17459675,PEDESTRIAN SIGNAL LIGHT / BUTTON
17459678,GUARD RAIL
17459680,LIGHT AND POWER POLE KNOCKED DOWN
17459682,CONCRETE BARRIER/ PIPES
17459693,CITY MANHOLE
17459696,LANDSCAPING
17459709,SUPPORT WIRES FOR AN ONCOR POWER POLE
17459710,GUIDE WIRE
17459710,DRAINAGE DITCHES
17459711,CHURCHES CHICKEN SIGN
17459723,GATE ARM FOR PARKING GARAGE BROKEN OFF
17459726,TRAFFIC CONTROL SIGN
17459728,SCRATCHES TO CONCRETE GUARDRAIL
17459733,MODERATE DAMAGE TO FRONT OF THE BUSINESS
17459738,30 FT CHAIN LINK FENCE
17459746,POLE WITH CPS WIRING FOR TRAFFIC LIGHTS
17459746,COSA LIGHT POLE WITH CPS METER LOOP
17459758,CROSS WALK POLE DAMAGED
17459763,FENCE
17459766,FENCE
17459766,FENCE
17459769,CEMENT BEAM
17459771,CURB AND 2 FOOT BRICK FLOWER BED
17459783,LIGHT POLE # 40461
17459794,STOP SIGN
17459794,GUARD RAIL
17459797,ROADWAY SIGN
17459800,LANDSCAPEING
17459800,ONCOR ELECTRIC POLE
17459815,SWEPCO ELECTRIC POLE
17459816,$540.00 IN DAMAGES TO GAS METER
17459816,$5000.00 IN DAMAGES TO UTILITY POLE
17459816,$450.00 IN DAMAGE TO GAS LINE
17459819,BENT PROTECTIVE POLE IN CONCRETE
17459820,GATE AND COMPONENTS
17459826,POST TO GUARD RAIL
17459848,BRICK WALL
17459859,CRASHED INTO POWER/ LIGHT POLE
17459859,MAILBOX AND TRASH CAN
17459863,CHAIN FENCE GATE
17459865,GUARD RAIL DAMAGE
17459869,ROOF
17459870,METAL POST FENCE
17459887,UTILITY TRAILER/RESIDENTIAL FENCE
17459889,JASON'S DELI WALL
17459903,"DAMAGE TO H.E.B. PHARMACY SIGN, NOTIFIED"
17459905,WOOD UTILITY POLE
17459910,WATER FILLED BARRIER
17459911,CONCRETE CULVERT 25333 BLOCK OF SH 6
17459921,POWER LINE POLES
17459921,POWER LINE POLES
17459932,FENCE RAILING OVER CREEK
17459941,STREET SIGN / LIGHT POLE
17459960,FRONT WALL OF STORE CAVED IN
17459965,FENCE
17459980,GUY WIRE STAKE INTO GROUND.
17460003,GUARDRAIL
17460014,DAMAGED TREE
17460025,GUARD RAIL
17460033,SIDE PANEL WHITE PICKET FENCE
17460045,DROVE INTO BUILDING'S BRICK WALL
17460053,BLACK COW
17460055,FENCE
17460104,TREE DAMAGED FROM IMPACT AND FIRE
17460110,TREE
17460110,LIGHT POLE
17460112,CONCRETE/STEEL BARRIER POLE
17460112,CONCRETE WALL
17460114,DAMAGED POWER BOX
17460130,APPROXIMATELY 50 FT OF GUARD RAIL DMG
17460136,BUSH
17460136,HOUSE
17460146,3 FT TALL PICKET FENCE
17460165,GUARD RAIL
17460174,TREE AND YARD-EST $300
17460175,WOODED STICK POLE
17460180,STOP SIGN / STREET SIGN
17460181,STREET SIGN
17460181,STREET LIGHT
17460185,WOODEN FENCE
17460186,GUARD RAIL
17460202,CONCRETE CULVERT AND CHAIN LINK FENCE
17460211,NO PARKING SIGN
17460213,I-40 SIGN KNOCKED DOWN
17460214,CROSSWALK SIGN. TOTALLED.
17460222,FENCE/ CHICKEN COOP
17460227,TWO CONCRETE BARRIERS
17460231,YELLOW BARRICADES
17460238,METAL FENCE
17460238,POWER POLE
17460259,DO NOT ENTER SIGN
17460300,GUARD RAIL
17460305,TELEPHONE POLE
17460307,ONE WAY SIGN
17460310,METAL SIGN
17460314,RESIDENTIAL FENCE
17460317,CARPORT AWNING
17460319,LIGHT AND LIGHT POLE BROKEN/DOWN
17460321,CENTER MEDIAN CABLE
17460338,METAL FENCE
17460339,LEFT TURN SIGN
17460350,STREET SIGN
17460354,DAMAGE TO FRONT OF HOUSE
17460354,NO PARKING SIGN
17460354,TREE
17460357,UTILITY POLE
17460388,FENCE- WAS REPAIRED ON SCENE
17460392,SIGN
17460409,BROKEN METAL GATE
17460412,GUARDRAIL DAMAGE
17460413,FENCE
17460414,GAURD CABLE DAMAGE
17460429,MAIL BOX KNOCKED DOWN
17460431,TXDOT SIGNS
17460432,FENCE
17460455,BRIDGE WALL
17460464,INJURED DOG (GREAT PYRENEES)
17460502,75 FT  BARBED WIRE FENCE
17460504,2019 TRACKER PRO-GUIDE COMBO
17460504,2020 SUN TRACKER FISHING BARGE 22 DLX
17460522,MAIL BOX
17460524,ROAD IDENTIFIER SIGN (RM 484)
17460529,MAILBOX DAMAGED- $100.00
17460529,SHRUBBERY- DAMAGED- $250.00
17460529,WATER METER/LINE DAMAGED- $1000.00
17460529,WATER LINE DAMAGE- $750.00
17460529,METAL FENCE DAMAGED-$750.00
17460550,VEHICLE RAMP
17460555,LIGHT POLE
17460555,CABLE BOX
17460555,WINDOW
17460557,TRAFFIC CONTROL DEVICE
17460570,POWER POLE
17460570,TRANSFORMER BOX
17460590,ROAD SIGN
17460615,BUSINESS SIGN
17460635,LIGHT POLE AND LIGHT/COVER
17460646,RESIDENCE FENCE
17460646,GAS METER
17460646,GARDEN LIGHT
17460651,WATER CONTAINERS
17460656,DAMAGE TO TREE TRUNK
17460659,TREE
17460663,STREET POLE # 12437
17460684,VEHICLE HEAD LIGHT DAMAGE
17460684,FRONT LEFT QUARTER PANEL
17460714,ELECTRICAL POLE #210010
17460737,FENCE
17460737,RAIN DRAIN COVER
17460752,WATER-RETENTION BARRIER
17460763,CULVERT AND MAILBOX DAMAGE
17460776,NONE POLE LEFT MARKS ON THE SCHOOL BUS
17460789,RETAINING WALL
17460826,5 FT GUARD RAIL
17460831,OLD CITY PARK SIGN
17460833,POWER LINE
17460833,METRO BUS STOP #79
17460833,GUARD RAIL
17460851,FOOD TRAILER
17460873,CENTER CABLE BARRIER
17460879,PROPERTY FENCE
17460881,HWY 75 SIGN
17460883,NONE
17460885,STOP SIGN
17460885,CABLE JUNCTION BOX
17460885,UTILITY POLE
17460891,FENCE
17460892,FENCE LINE AND YARD
17460906,NONE
17460911,"PIPE FENCE/POSTS, CUSTOM BRICK ENTRANCE"
17460940,DAMAGED GUARDRAIL
17460948,UPPER LEVEL PARKING LOT WALL
17460950,GARAGE DOOR VALUE 800.00
17460950,"KITCHEN WALL AND FIXTURES APPX 15,000.00"
17460964,ELECTRICAL POLE
17460964,LIGHT POLE
17460971,GUARDRAIL DAMAGE
17460977,CONCRETE WALL
17461001,GUARDRAIL
17461005,GAURD RAIL IMPACT
17461015,STRUCK FENCE
17461022,STOP SIGN
17461023,BARBED WIRE FENCE
17461027,COW
17461039,TREE
17461042,PALM TREE
17461048,DAMAGED GUARD RAIL
17461049,BUS BENCH RAILING
17461050,MEDIAN I-27
17461054,LIVESTOCK FENCE
17461056,FENCE OF 8512 MORAINE DRIVE
17461067,CROSSWALK SIGNAL BUTTON
17461078,CENTER CABLE BARRIER
17461080,BRICK MAILBOX
17461081,KNOCKED DOWN LIGHT POLE
17461086,BARB-WIRE FENCE
17461088,BARB-WIRE FENCE
17461088,MAILBOX
17461112,TELEPHONE POLE.
17461118,DAMAGED TREE
17461123,PERIMETER FENCING DAMAGED (W. 43RD SIDE)
17461124,POLE
17461133,STOP SIGN
17461134,CONCRETE MEDIAN
17461155,DAMAGE TO RESIDENCE FRONT PORCH AREA.
17461157,TELEPHONE POLE
17461160,WOOD UTILITY POLE
17461164,MAILBOX
17461164,MAILBOX
17461174,BRINDLE COW
17461191,ADVERTISING SIGN
17461199,MAILBOX
17461201,WOODE/BRICK FENCE
17461202,CONCRETE BARRIER WALL
17461205,FIXED SIGN FOR PROPERTY
17461211,TRANSFORMER BOX
17461228,GUARDRAIL
17461256,"UTILITY POLE, WIRES AND TRANSFORMER"
17461257,10 FEET OF BARBWIRE FENCE
17461259,BUSHES IN DRIVE THROUGH CURB
17461260,STONE DOUBLE MAILBOX STAND
17461280,MAIL BOX
17461283,STREET SIGN AND CABLE BARRIER POST
17461289,100' OF BARBED WIRE FENCE AND T-POSTS
17461296,CONCRET GUARDRAIL
17461313,LOW WATER CROSSING
17461316,PIPE FENCE
17461317,HIGH GAME FENCE AND POSTS ($3073.00)
17461318,LIGHT POLE / LIVE WIRES (#25)
17461326,MAIL BOX
17461327,STOP SIGN DAMAGED
17461378,YELLOW REFLECTIVE TXDOT SIGN UPROOTED
17461390,ARROW SIGN
17461391,EXTERIOR WALL AND RAIN GUTTER
17461399,TREE
17461413,FENCE
17461413,POWER LINE POLE CABLE
17461418,FENCE
17461424,BUISNESS SIGN
17461435,CONCRETE DIVIDER
17461444,FENCE
17461447,LANDSCAPING
17461455,MAILBOX
17461456,STREET LIGHT POLE
17461456,20 FT OF CHAIN LINK FENCE WITH POLES
17461482,GUARD RAIL
17461488,LIGHT POLE
17461501,POWER POLE
17461509,POST
17461512,FENCE
17461526,LIGHT POST
17461533,STREET SIGN
17461534,STEEL PIPE FENCE
17461536,UTILITY POLE
17461597,FENCE
17461607,ONCOR POWER POLE # 2980 698 2231
17461615,DART BENCH
17461619,FENCE
17461635,AT&T BOX
17461640,DESTROYED BRICK MAILBOX
17461640,DESTROYED ROSE BUSH; BRICK CORNER OF RES
17461640,DESTROYED FIRE HYDRANT
17461664,STOP SIGN
17461670,DAMAGED GUARD RAIL
17461672,CHAIN LINK FENCE
17461675,LIGHT POLE
17461683,SIGN
17461693,GUARDRAIL
17461700,CROSSWALK BUTTON
17461706,GUARDRAIL
17461723,MAILBOX / PIPE FENCE & POSTS
17461728,GUARD RAIL
17461730,BRIDGE
17461740,LIGHT POLE
17461741,STAIRWELL RAIL DENTED
17461751,LANDSCAPE BRICK ON SIDE OF BRIDGE
17461758,ROADWAY SIGN
17461762,FLAGSTAF TRAVEL TRAILER
17461763,WATER LINE
17461806,TXDOT STREET SIGN
17461831,CONCRETE BARRIER
17461835,ROAD SIGN
17461838,BARBED WIRE FENCE
17461875,CHAIN LINK FENCE
17461875,ROD IRON FENCE
17461879,CABLE GUARD SYSTEM
17461911,SOLAR POWERED SCHOOL ZONE LIGHT
17461919,GUARDRAIL DAMAGE
17461938,PARKING LOT BARRICADE
17461952,WROUGHT IRON FENCE
17462010,ELECTRICAL POLE CENTER POINT
17462018,NONE
17462019,STREET SIGN (MEDIAN)
17462022,DAMAGE TO GUARDRAIL
17462026,TXDOT GUARDRAIL DAMAGE
17462046,CHAIN LINKED FENCE
17462057,YIELD/ ONE WAY SIGN KNOCKED OVER
17462078,DO NOT ENTER SIGN DOWN
17462078,CROSS WALK SIGNAL POLE DOWN
17462078,TURNAROUND/ 16FT SIGN
17462101,STREET SIGN
17462122,DAMAGE TO FENCE
17462165,LIGHT POLE- 4500 APOLLO ST
17462198,METAL BARRIER
17462214,TREE
17462226,SCRAPES ON CONCRETE BARRIER
17462257,TX DOT CONCRETE BARRIER AND GUARD RAIL
17462268,EXTERIOR WALL OF APARTMENT/WATER PIPE
17462270,FIRE HYDRANT- IVY SPRING LN  SADDLE ROCK
17462282,LANDSCAPING ROCKS AND TURF
17462317,STREET SIGN AND STOP SIGN ON POLE
17462351,WINDOW
17462376,SIGNAL LIGHT
17462378,NO VISIBLE DAMAGE
17462408,FENCE
17462412,FENCE
17462412,MAILBOX
17462435,DAMAGED CHAINLINK FENCE
17462449,TXDOT ROADWAY SIGN
17462450,LIGHT POLE 495802
17462450,POLE AND CHAIN
17462457,GUARDRAIL
17462460,3 REFLECTORS
17462465,CITY EQUIPMENT
17462494,GUARDRAIL DAMAGE
17462495,BROKEN FENCE
17462495,ELECTRICAL BOX
17462518,75FT FENCE DAMAGE ($600)
17462545,YELLOW  TURN SIGN POLE
17462552,TREE
17462553,WROUGHT IRON FENCE
17462563,BRICK PILLAR
17462564,CONCRETE CULVERT
17462569,METAL LIGHT POLE #3981423/3612024
17462590,APPROXIMATELY 25-50 FEET OF GUARDRAIL
17462592,WOODEN LIGHT POLE COMPLETELY DOWN
17462596,TXDOT HIGHWAY SIGN
17462615,CEMENT POLE BARRIERS
17462630,GAUGE HOUSE
17462638,LIGHT POLE
17462639,HANDICAP SIGN
17462647,GUARDRAIL
17462654,CONCRETE BARRIER
17462656,STREET LIGHT POLE
17462656,LANDCAPING ROCK
17462671,CINDER BLOCK FENCE
17462676,SIGNAL LIGHT POLE
17462684,GUARDRAIL
17462717,MAIILBOX
17462717,MAILBOX AND FENCE
17462721,TELEPHONE POLE
17462723,DAMAGED 10-15 FEET OF FENCE LINE
17462725,FIRE HYDRANT
17462728,CHAIN LINK FENCE
17462735,MAIL BOX
17462742,METAL FENCE
17462748,CONCRETE FLOWER POT DECOR
17462748,TREE
17462752,FIRE HYDRANT
17462768,MAIL BOX
17462795,GUARD RAIL
17462804,PROPERTY FENCE APPROX 150 FT - $3000
17462811,POWER LINE SEVERED AND POLE DOWNED
17462817,SERVICE POLE
17462817,CHAIN LINK FENCE
17462821,25-30 FT METAL GUARDRAIL
17462822,DAMAGED TO CONCRETE CENTER MEDIAN
17462826,GUARD RAIL
17462838,GUARDRAIL DAMAGE
17462842,PLASTIC CULVERT
17462852,BARBED WIRE FENCE
17462858,SIGN
17462898,ROAD SIGN
17462908,LIGHT POLE AND LANDSCAPE
17462941,BRICK FENCE
17462948,STREET SIGN
17462950,LIGHT POLL
17462956,SPEED SIGN
17462957,YELLOW REFLECTOR
17462957,CONCRETE CULVERT
17462965,POSSIBLE DAMAGE TO GUARDRAIL
17462970,GUARD RAIL
17462980,CEDER FENCE
17462985,STOP SIGN
17463000,CABLE BARRIER
17463005,DAMAGE TO HWY 80 SIGN
17463009,TELEPHONE POLE
17463011,FREEWAY BARRELS
17463020,CABLE BARRIER DAMAGE
17463022,HOTEL WALL
17463028,CABLE BARRIER
17463032,KNOCKED DOWN ELECTRIC CROSS WALK SIGNAL
17463040,GUARDRAIL DAMAGE
17463076,GATE
17463084,64' CHAIN LINK FENCE
17463093,FIRE HYDRANT
17463101,BRIDGE MAY ICE IN COLD WEATHER SIGN
17463104,PIPE FENCE & MAILBOX
17463106,4 STEEL TRAFFIC CONTROL BARRICADES
17463123,LANDSCAPE SCRUBS
17463125,FIRE HYDRANT
17463127,STRUCK NE CORNER OF CHURCH
17463127,STRUCK FIRE HYDRANT ON NE CORNER
17463137,VEHICLE STRUCK TREE
17463141,STREET SIGN
17463143,CENTER POINT ENERGY POLE #314017
17463144,METAL FENCE
17463153,NO PROPERTY DAMAGE
17463155,TWO ROAD SIGNS AND POSTS
17463157,LIGHT POLE
17463174,CENTER MEDIAN CABLE SYSTEM
17463177,ELECTRICITY POLE
17463177,GRASS/LAWN
17463177,TREES
17463180,CORRUGATED STEEL CULVERT PIPE
17463216,YELLOW BARRIER POLE
17463220,FIRE HYDRANT BROKEN OFF.
17463221,MESSAGE BOARD AND TRAILER VALUED $5500
17463224,FENCE
17463224,FENCE
17463229,LIGHT POLE
17463231,DAMAGE TO MEDIUM SIZED TREE
17463265,FENCE
17463289,TRAFFIC LIGHT
17463289,TRAFFIC LIGHT CONTROL BOX
17463303,CONCRETE FILLED POLES
17463310,PRIVATE FENCE AT 1310 N HOUSTON SCHOOL R
17463326,FENCE
17463329,METAL BLACK FENCE
17463334,FENCE
17463336,CENTER CEMENT MEDIAN
17463340,ORANGE BARREL
17463340,CURB
17463341,BLACK COW
17463368,10 FT BARBED WIRE FENCE
17463371,LIGHT POLE BASE (# 162005)
17463381,SIGN
17463390,BARBWIRE FENCE
17463413,30' OF GUARD RAIL
17463431,STREET SIGN
17463436,13 POSTS OF CABLE BARRIER SYSTEM
17463466,UTILITY POLE #F58212
17463479,TRAFFIC SIGNAL POLE
17463496,DESTROYED MAILBOXES (2); CAMPAIGN SIGN
17463502,VEHICLE CRASHED THROUGH BRICK WALL
17463517,CONCRETE BARRIER
17463518,GUARD RAIL
17463523,DEER
17463530,FENCE - BARBED WIRE
17463533,YELLOW REFLECTOR
17463540,BARBED WIRE FENCE
17463548,FENCE
17463550,GUARDRAIL
17463581,FENCE
17463582,BICYCLES
17463585,STOP SIGN
17463588,CABLE BARRIER
17463601,BUS STOP
17463601,TREES
17463609,TREE
17463615,GUARD RAIL
17463631,BRICK RETENTION WALL
17463634,TREE
17463634,GRASS AND SPRINKLER HEADS
17463638,DAMAGE TO LANDSCAPING
17463642,SIGNAGE
17463645,BARBED WIRE & METAL STAKE FENCE
17463654,"FENCE, PASTURE & TREES"
17463657,EXIT SIGN
17463657,DO NOT ENTER
17463657,20 FEET GUARDRAIL
17463657,WRONG WAY SIGN
17463660,TRANSFORMER BOX/939014937
17463661,FENCE
17463671,APROXIMATELY 100 FEET OF FENCE
17463680,YEARLING COW
17463705,GAURDRAIL
17463713,CHAIN LINK FENCE
17463717,LARGE METAL ARCHWAY
17463717,WOODEN BOARDWALK/SIDEWALK
17463717,MULTIPLE ANTIQUE DECORATIONS/ITEMS
17463717,MULTIPLE POTTED PLANTS
17463719,UTILITY POLE
17463746,POWER POLE
17463752,SCUFF/SCRAPES INSIDE WALL
17463755,BARRIER WALL SCUFFS/SCRAPES
17463756,SUPPORT COLUMN (SCUFFS/SCRAPES
17463772,"DAMAGED STATUE - $10,000"
17463774,AEP ELECTRICITY POLE
17463780,LIGHT POLE/ WENT DOWN
17463782,MAILBOX
17463783,CENTERPOINT LIGHT POLE
17463783,SPEED LIMIT/NO PARKING SIGN
17463789,JERSEY BARRIER WALL
17463820,CENTER MEDIAN (FENCE) DAMAGE
17463831,CYCLONE GATE/FENCE
17463855,50 FT FENCE DAMAGE
17463856,YARD DECORATIONS AND VEGITATION
17463879,CONCRETE DAMAGE RIGHT WALL
17463885,STREET LAMP
17463887,YEILD SIGN
17463903,"TOW DOLLY, UHAUL #TD5326R"
17463905,CONCRETE POLES
17463908,BRICK WALL
17463915,LIGHT POLE
17463928,TRAFFIC SIGN - YIELD
17463928,TRAFFIC SIGN - ONE WAY
17463945,DAMGE TO THE RAILING
17463950,COW
17463963,MAILBOX
17463963,MAILBOX
17463963,ROLLING TRASH CONTAINER
17463978,JERSEY BARRIER
17463993,TRAFFIC LIGHT POLES
17463994,DEER
17464010,DAMAGED PLASTIC WARNING POST
17464010,LOOSE GUY WIRE FOR UTILITY POLE
17464027,STOP SIGN/STREET SIGN
17464034,DAMAGE TO BARRIER
17464042,GUARDRAIL
17464047,APPROXIMATELY 25 FT OF METAL GAURDRAIL
17464064,GUARDRAIL
17464089,STREET LIGHT
17464102,YARD
17464105,"WINDOWS, FRAMES, AND CONDUIT POLE"
17464125,FENCE
17464126,POLY PIPE
17464133,STONE ROCK COLUMNS AND FENCE DESTROYED
17464136,DO NOT ENTER SIGN
17464136,DIRECTIONAL ARROW SIGN
17464140,BLACK CRASH BARRELLS
17464144,FENCE
17464160,FENCE
17464183,DAMAGES TO FRONT RIGHT PILAR
17464191,LIGHT POLE
17464208,ENTRY GATE
17464223,JERSEY BARRIER
17464232,POWER POLE
17464233,CABLE BARRIER POST
17464239,2 HIGHWAY SIGNS
17464250,CONCRETE WALL
17464251,COW
17464261,CHAIN LINK FENCE 10 FEET OF DAMAGES
17464265,FIRE HYDRANT DAMAGED
17464265,FENCE DAMAGED
17464265,FENCE DAMAGED
17464308,POLE
17464312,FENCE DAMAGED
17464313,STOP SIGN POST
17464316,FENCE AND POSTS
17464332,BRICK MAILBOX
17464352,METAL GUARD RAIL WITH WOODEN SUPPORTS
17464356,"BROKEN WINDOW, PARTIAL STRUCTURE DAMAGE"
17464377,FM 2196 SIGN AND ROAD DAMAGE
17464378,TREES
17464381,DAMAGED FENCE/LANDSCAPING
17464383,PAVEMENT
17464387,AUTOMATIC GATE
17464415,75 FEET OF BARBWIRE FENCE & CORNER POST
17464419,DOWNED TREE
17464423,UNIT TWO COLLIDED WITH LIGHT POST
17464426,BARBED WIRE FENCE
17464434,METAL FENCE POST
17464434,DO NOT ENTER TRAFFIC SIGHN
17464446,REACT
17464452,STEEL LIGHT POLE #010803
17464453,FENCE
17464454,FENCE
17464491,LIGHT POST ON CORNER HIT
17464510,CHAIN LINK FENCE
17464526,CONCRETE CULVERT W/ STEEL PIPE
17464529,STOP SIGN
17464535,DRAINAGE COVERT PIPE
17464535,MAIL BOX
17464540,FENCE
17464540,CONCRETE PILLAR
17464542,FENCE
17464542,POWER POLE
17464566,CHAIN LINK FENCE
17464596,MOBILE HOME / 12 BY 40 /
17464612,STRUCTUAL DAMAGE TO HOUSE
17464638,GUARD RAIL
17464679,CONDOMINIUM
17464684,SECOND CHURCH OF CHRIST GATE- NORTH SIDE
17464704,GUARD RAIL
17464718,FRONT FENCE
17464723,DAMAGE TO DOOR FRAME AND WINDOW
17464726,LIGHT POLE
17464736,KEY ENERGY SIGN DAMAGED
17464749,TREES
17464757,TRAFFIC SIGN
17464759,LANDSCAPING
17464759,TELEPHONE POLES:221571 & 221375
17464784,LIGHT POST
17464786,STREET SIGN AND STOP SIGN
17464815,CONCRETE WALL
17464818,LANDSCAPING
17464836,PIPE FENCE DAMAGE
17464842,CHAIN LINKED FENCE
17464870,GUARD RAIL
17464871,ONE TREE
17464872,SIGNAL LIGHT POST
17464873,TREE
17464881,ORANGE CONTRUCTION DETOUR SIGN
17464883,CONCRETE DRAINAGE WITH MANHOLE COVER
17464886,LIGHT POLE
17464887,LIGHT POLE
17464887,STOP SIGN
17464898,REFLECTIVE POLE
17464924,WROUGHT IRON FENCE
17464924,CITY OF MIDLAND TRASH CAN
17464939,FENCE DAMAGE
17464967,COW
17464975,UTILITY POLE
17464975,STOP SIGN
17464991,DAMAGE TO PILLAR ON RESIDENTIAL HOUSE
17465016,MAILBOX
17465019,METAL GUARDRAIL
17465036,PROPERTY FENCE DAMAGE
17465041,BARBWIRE FENCE
17465060,MAILBOX MARKED '900' DESTROYED BY UNIT 1
