Crash_ID,Damaged_Property
16979071,GATE & FENCE DAMAGE
16979082,METAL DRIVE WAY GATE
16979089,CONCRETE CURB
16979091,ATMOS ENERGY GAS PIPELINE SIGN
16979091,AT&T UNDERGROUND CABLE SIGN
16979091,MISC LANDSCAPING
16979107,GATE
16979109,2017 BLACK SUBURBAN/WRECKED RIGHT REAR
16979110,CONCRETE WALL
16979116,FENCE
16979119,WALL/DOOR
16979123,FENCE DAMAGE
16979123,YARD DAMAGE
16979123,SIDEWALK DAMAGE
16979138,SMALL TREE CLUMP
16979139,GUARDRAIL /CONCRETE BARRIER
16979156,SIGNAL LIGHT BOX
16979175,BENT 6' X 8' CHAIN LINK GATE
16979189,FENCE
16979189,CABLE BOX
16979194,TRAFFIC SIGN
16979206,FENCE DAMAGE
16979208,MAILBOX
16979238,10 FEET OF GUARDRAIL
16979243,CENTER CABLE
16979244,ROADSIGN
16979256,BARB WIRE FENCE
16979266,6100 BROWNING BUILDING 8
16979267,RAILROAD CROSSING ARM
16979270,CONCRETE CURB
16979278,GUARDRAIL DAMAGE
16979288,DOG
16979292,TRAFFIC LIGHT POLE
16979300,DAMAGED / DESTROYED MAILBOX & POST
16979300,DAMAGED / DESTROYED MAILBOX & POST
16979302,METAL CAUTION/ARROW SIGN
16979303,MARKER POLE/ CONCRETE CULVERT
16979311,BRICK MAILBOX DESTROYED
16979311,BRICK MAILBOX DESTROYED
16979315,CHAIN LINK FENCE DAMAGE
16979334,PEDESTRIAN CROSS-WALK POLE
16979337,ROAD SIGN
16979341,INJURED BROWN AND WHITE COW
16979343,MAIL BOX
16979343,FENCE
16979355,GUARD RAIL
16979358,FENCE
16979358,SIGN
16979358,REGULATOR RACK
16979365,STEEL BARRIER
16979367,CABLE BARRIER SYSTEM
16979380,CABLE BARRIER SYSTEM
16979382,YELLOW/BLACK TRAFFIC ARROW SIGN W/POLE
16979416,DAMAGED FENCE AND BUSHES
16979418,CITY STREET SIGNS
16979418,AT&T ELECTRICAL BOX
16979420,BARBED WIRE FENCE
16979434,DAMAGE TO THE CENTER BARRIER
16979441,GUARD RAIL
16979446,30 FEET CHAIN LINK FENCE
16979450,MEDIAN GUARDRAIL
16979460,TREE
16979479,DAMAGED POLE
16979487,BARBED WIRE FENCE
16979495,STEEL SUPPORT BEAM FOR BUILDING
16979532,CONSTRUCTION BARRIER
16979540,BENT GUARD RAIL POST
16979546,CHAIN LINK FENCE
16979546,LIGHT POLE
16979559,FIRE HYDRANT
16979566,METAL BARRIER
16979574,TELEPHONE POLE
16979599,HORSE
16979640,FENCE
16979643,POWER LINE AND POWER POLE
16979645,POWERLINE AND POLE
16979682,30 YARDS OF CHAIN LINK FENCE
16979687,BARBED WIRE FENCE
16979742,CENTER MEDIAN CABLE BARRIER
16979772,FIRE HYDRANT
16979794,WALL OF DINER
16979817,UTILTY POLE
16979877,LIGHT POLE BROKEN
16979879,MAILBOX
16980011,AUSTIN ENGERY POLE-358872
16980014,"10 POLES, 50 FT OF RAIL"
16980030,GRASS AND DIRT FURROWING
16980100,TELEPHONE PEDESTAL
16980100,FENCE
16980128,COLLAPSIBLE BARRICADE
16980151,MAILBOX DESTROYED
16980170,UTILITY POLE
16980170,BARBED WIRE FENCE
16980174,FLASHING SCHOOL ZONE SIGN
16980174,DART BUS STOP SIGN
16980175,BOAT
16980175,TRAILER
16980191,REAR BLOCK FENCE
16980197,MATAL FENCE-BENT
16980198,WOODEN FENCE
16980204,THREE BLACK COWS
16980236,BRICK MAIL BOX
16980236,BRICK MAIL BOX
16980238,GATE/LAND
16980240,WROUGHT IRON FENCE
16980247,GUARD RAIL
16980249,FENCE AND PORCH
16980272,POWER POLE STRUCK-UNKOWN DAMAG
16980292,BRICK FENCE & WOODEN FENCE
16980294,"GUARDRAIL DAMAGE, 10 POSTS"
16980302,TREE WAS RUN OVER BY LISTED DRIVER'S VEH
16980312,DAMAGED STOP SIGN/ STREET SIGN
16980322,MAIL BOX
16980388,BUILDING
16980392,MAIL BOX / NEWSPAPER STAND
16980400,METAL FENCE
16980469,LIGHT POLE
16980471,SAND BARRELS/IMPACT BARRIERS
16980550,LIGHT POLE
16980680,PEDESTRIAN CROSS WALK SIGN KNOCKED OVER
16980684,CENTER CONCRETE WALL
16980738,RAIL DAMAGE ON SIDEWALK
16980742,STRUCTURAL DAMAGE
16980742,TELEPHONE POLE # 2999 693 1136
16980742,STRUCTURAL DAMAGE
16980742,TELEPHONE POLE (UNLABELED)
16980742,TELEPHONE POLE # 2998 693 9924
16980742,STRUCTURAL DAMAGE
16980807,FENCE
16980846,STRUCK UTILITY POLE/SNAPPED UTILITY WIRE
16980855,FIRE HYDRANT WAS SHEARED OFF FROM CRASH
16980855,TRANSFORMER WITH WOOD POLE CUT IN HALF
16980861,WIRE FENCE AND POSTS
16980876,BLUE BARRICADE
16980881,CEMENT BASE OF LIGHT POLE
16980886,20 FT DAMAGED GUARDRAIL
16980889,CONCRETE BARRIER
16980902,GUARD RAIL
16980917,GUARD RAIL DESTROYED
16980919,FENCE
16980920,GUARD RAIL DAMAGE
16980947,LIGHT POLE
16980954,HORSE INJURED
16980955,PIPE FENCE
16980976,GUARDRAIL
16980978,CITY OF DALLAS PARK'S TREE
16980980,METAL LIGHT POLE DESTROYED
16980980,MEDIAN CABLE DESTROYED
16980992,CHAIN LINK FENCE
16980997,"BACKYARD FENCE AND PATIO PILLAR $25,000"
16980997,"BACKYARD FENCE AND STONE PILLARS $15,000"
16981052,"DAMAGE TO LAWN SPRINKLER, PLANT YARD"
16981057,BUSINESS SIGN
16981064,APARTMENT ENTRY/EXIT ACCESS GATE
16981124,MAIL BOX
16981129,FM 230 ROAD SIGN
16981132,30 FEET OF 5 STRAND BARBED WIRE FENCE
16981133,CENTER MEDIAN CABLE BARRIER AND POST
16981143,CONCRETE WALL
16981154,DESTROYED ATTENUATOR
16981217,GUARDRAIL DESTROYED
16981221,FIXED LIGHT POLE AND POWER LINES
16981229,SHRUB
16981229,BRICK MAILBOX
16981235,STONE AND CONCRETE MAILBOX
16981279,POLE 224405
16981297,30 MPH SPEED LIMIT SIGN
16981301,DAMAGE TO CARPORT WOODEN POLE / POST
16981366,ASHPALT DUG OUT BY TRUCK DURING ROLLOVER
16981377,OIL STAIN TO PORCH
16981440,BRICK BARIER  WALL DAMAGED
16981440,METAL SKIRT AROUND LIGHT POLE DAMAGED
16981502,COW
16981551,METER / GAS LINE
16981551,PVC WATER PIPE
16981565,FENCE
16981569,STOP SIGN
16981573,TRAFFIC LIGHT POLE
16981576,FIRE HYDRANT
16981579,TWO TELEPHONE POLES
16981579,STOP SIGN
16981583,TREE IN FRONT OF PROPERTY
16981589,COW
16981591,SCHOOL LIGHT/SPEED SIGN
16981595,ONCORE POLE 25K 6N6E672
16981597,HIGHWAY 43 SIGN DAMAGED AND WOODEN BEAMS
16981616,LIGHT POLE
16981628,IRON FENCE
16981643,BRICK MAILBOX KNOCKED OVER
16981643,BRICK MAILBOX KNOCKED OVER
16981647,LEFT SIDE OF GARAGE FRAME.
16981653,ELECTRIC POLE
16981653,FENCE
16981654,SOUTH WALL OF BUILDING
16982377,3 FT OF CEMENT FENCE DAMAGE
16982454,GROUND MARKER FOR UNDERGROUND UTILITIES
16982455,CONCRETE FENCE
16982525,METAL FENCE LA PAZ APARTMENTS
16982533,BARRIER WALL DIVDER
16982538,CONCRETE WALL
16982541,UTILITY POLE
16982573,50 FEET OF FENCE
16982575,CONCRETE BARRIER
16982578,DAMAGED SECURITY GATE
16982582,COMPLEX LIGHT POLE
16982593,4 MAILBOXES W/ POSTS
16982593,CHAIN-LINK FENCE AND LARGE TREE
16982608,BUILDING EXTERIOR WALL
16982609,STRUCTURAL DAMAGE TO RESTAURANT
16982618,POLE #3970679
16982619,FOOD MENU ORDERING SYSTEM AND METAL POLE
16982628,GATE AND FENCING FOR RESIDENCE
16982645,SCRAPPED SIDE OF CONCRETE BARRIER
16982646,MAILBOX
16982646,YEILD STREET SIGN
16982646,KAISER ANTIQUE CAR
16982648,STREET LIGHT POLE
16982649,LIGHT POLE/BRICK DECOR
16982650,TREE'S
16982663,ONCOR POLE #3989417 3672176
16982665,GARAGE DOOR
16982665,SIGN
16982669,ELECTRICAL BOX
16982669,HOME AT 12859 CLAREWOOD DR
16982670,WALL OF RESIDENTAL HOME
16982670,WOODEN FENCE
16982672,LIGHT POLE #3991158-3657072
16982672,LANDSCAPE
16982673,FENCE
16982682,"WOODEN FENCE, LANDSCAPING, BRICK COLUMNS"
16982683,"(PUMPS 9 AND 6) 2 POLES DAMAGED,"
16982686,SIDE OF VEHICLE FROM HEAVY GRA
16982719,16155 15 DETACHED COVER
16982719,AT&T BOXES 16155 FELL OVER
16982719,CENTER POINT ENERGY 16155 B FELL OVER
16982720,CARPORT & FENCE
16982723,GUARDRAIL
16982728,CONCRETE BARRIER- NO DAMAGE
16982733,STOP SIGN
16982744,LADDER
16982748,BUILDING WALL LORETTO HIGH SCHOOL
16982750,20 FT GUARDRAIL DAMAGE
16982756,GUARDRAIL
16982763,CHAIN LINK FENCE
16982764,TXDOT LANE MERGE SIGN
16982771,TREE ON SIDE OF DITCH
16982777,20-30 FT METAL GUARDRAILING AND HEADER
16982778,UTILITY POLE
16982778,STOP SIGN
16982812,LIGHT POLE
16982813,METAL GUARD RAIL
16982827,FENCE
16982846,ORANGE BARRICADE
16982852,$2000.00 DAMAGED FENCE
16982879,DAMAGE TO SIGNAL LIGHT POLE
16982880,STREET LIGHT
16982894,DOWNED LINES
16982896,GUARDRAIL
16982899,TREE
16982901,50' CHAIN LINK FENCE
16982938,MAIL BOX
16982941,STOP SIGN(COUNTRY CLUB DR/QUAIL DR)
16982942,APPROX. 100' GUARDRAIL & 41 POSTS
16982944,METAL BARRIER 40 FEET LONG
16982944,3 WOOD POSTS 3 FEET LONG
16982945,STOP SIGN @ FM 1886 AND CR 422
16982948,TRAFFIC SIGNAL POLE NW CORNER
16982963,SIGN
16982973,LIGHT POLE
16982974,DAMAGE TO FRONT END OF TRUCK
16982974,DAMAGE TO DRIVER SIDE OF RED TRUCK
16982975,SIDE WALK
16982975,FLOWER BED
16983000,ELECTRICAL POLE
16983008,ATMOS ENERGY GAS METER
16983010,VAPOR LIGHT POLE
16983028,SIGNS
16983029,MAIL BOX
16983043,DECEASED COW
16983044,GAURD RAIL >30FEET
16983044,FENCE
16983049,FENCE AND STORAGE SHED DAMAGED.
16983051,FENCE
16983051,MAILBOX
16983054,20 FEET BARBED WIRE FENCING AND PANELS
16983078,"YARD, GRASS, SPRINKLER SYSTEM"
16983079,NONE
16983080,LANDSCAPING
16983096,CONCRETE GUARD RAIL
16983098,DAR BRIDGE
16983102,DRIVEWAY AT DITCH
16983105,BROKE A TELEPHONE POLE $1000
16983135,"KNOCKED OVER A ""DO NOT ENTER"" SIGN"
16983140,ADVERTISING SIGN
16983151,LIGHT POLE
16983152,TEXAS DEPARTMENT OF TRANSPORTATION GUARD
16983163,LIGHT POLE
16983165,CENTER POINT LIGHT POLE# 46161
16983188,TREE
16983206,COW
16983208,WALL AND BOOTH OF BUILDING
16983211,FENCE LINE
16983215,DAMAGE TO THE WEST SIDE OF THE FENCE
16983217,DOG
16983230,SILVER IN COLOR POLES CONNECTED BY BRAID
16983242,WOODEN FENCE AND DOG KENNEL
16983251,BRICK MAILBOX
16983262,OUTSIDE STRUCTURE WALL
16983275,CULVERT
16983287,20 FT GUARDRAIL DAMAGE
16983313,LANDSCAPING DAMAGE
16983314,TXDOT BARRELS
16983332,CURB
16983357,VALERIA BAKERY (DRIVE THRU)
16983362,WHITE PLASTIC/METAL FENCE
16983366,EXIT LANE APEX BARRIER
16983376,LANDSCAPING DAMAGE
16983376,STREET SINGLE LIGHT POLE
16983393,EAST STREET LIGHT DENTED AND SCRATCHED
16983394,"FUEL PUMP, GUARDRAIL AND SIGN"
16983400,FIRE HYDRANT
16983401,GUARD RAIL
16983412,6 WOODEN BARRIERS WERE KNOCKED DOWN.
16983426,TRAFFIC CONTROL LIGHT POLE
16983438,BRICK MAIL BOX DESTROYED
16983439,ADVERTISEMENT ROADSIDE SIGN
16983443,ELECTRIC ENTRY GATE
16983463,LARGE HOLE IN EXTERIOR SCHOOL WALL
16983483,MAIL BOX TO HOME
16983485,POWER LINE
16983489,CONCRETE MAIL BOX DAMAGED
16983490,GATE ENTRY KEYPAD W/ LANDSCAPING
16983510,DAMAGE TO FENCE
16983522,FENCE AND POLE DAMAGE
16983522,REAR DAMAGE NEXT TO EXIT DOOR
16983523,BARBED WIRE FENCING DRIVEN THROUGH
16983542,GUARD RAIL
16983559,GUARDRAIL
16983576,UTILITY POLE
16983576,"CHAIN LINK FENCE, WELDED WIRE FENCE"
16983577,FENCE DAMAGE
16983595,DAMAGED CHAIN LINK FENCE
16983599,FIRE HYDRANT
16983599,FENCE
16983603,DAMAGE TO FENCE AND SIDE BRICK OF HOUSE
16983604,DAMAGED FENCE
16983607,ROAD SIGN
16983610,TXDOT WARNING SIGNS X2
16983614,YARD LIGHT
16983614,TREE
16983616,STRUCTURE DAMAGE FROM VEHICLE STRIKE
16983619,STEEL CABLE BARRIER
16983625,CONCRETE BARRIER
16983629,YELLOW GAS PIPE MARKER
16983629,CITY OF BRYAN FIRE HYDRANT
16983629,MORNINGSTAR STORAGE TREE'S
16983636,TELEPHONE/LIGHT POLE
16983649,ROADWAY SIGN
16983653,GLASS WINDOW / WALL
16983657,PIPE FENCE
16983658,BARBED WIRE FENCE
16983669,LIGHT WIRES
16983676,FRONT GATE/ THE UNIVESAL CHURCH
16983680,METAL PIPE FENCE
16983683,FENCE
16983693,FENCE
16983695,GATE
16983697,GAS METER
16983697,FENCE
16983699,TELEPHONE POLE
16983699,SPEED LIMIT SIGN
16983701,CONCRETE DRIVE WAY
16983708,MAIL BOX
16983708,FENCE
16983721,30 FEET OF BARB WIRE FENCE AND POSTS
16983722,CONCRETE BARRIER
16983723,LIGHT POLE DAMAGE $1000
16983727,STOP SIGN/STREET SIGN
16983730,CHAIN LINKED FENCE
16983730,WATER LINE GUAGE
16983737,DAMAGE TO MEDIAN CABLES
16983764,DELINEATOR POST
16983764,WIRE FENCE AND METAL FENCE POSTS
16983766,GUARD RAIL
16983788,RESIDENTIAL FENCE/GARAGE DOOR
16983796,"""NO PARKING"" STREET SIGN"
16983802,MAILBOX
16983802,SERVICE POLE
16983802,MAILBOX
16983806,NTS BOX
16983818,WIRE FENCE & HIGH GAME FENCE
16983818,UTILITY POLE
16983824,METAL FENCE
16983842,PIPE AND WIRE CABLE FENCE
16983849,UTILITY LIGHT POLE
16983858,FENCE AND TREE DAMAGE
16983861,IRON FENCE
16983862,ROAD SIGN
16983902,MEDIAN CABLE BARRIER
16983903,GUARD RAIL
16983907,INJURED BLACK BULL
16983967,CONCRETE BARRIER
16984095,DAMAGE TO BRICKS ON BUILDING
16984098,BLUE EXIT SIGN POST
16984156,RAN OVER A REFLECTOR
16984159,50 FT HWY SIGN/ONE WAY SIGN
16984165,GUARD RAIL
16984179,CITY SIGN ADVISING DENTON COUTNY LINE
16984185,ARROW SIGN IN CONSTRUCTION ZONE
16984185,"$2,5000"
16984188,ELECTRIC POLES
16984190,LARGE TREE
16984199,"LIGHT POLE, AND SIGN"
16984201,ELECTRIC LOCK
16984201,SWITCH STAND HANDLE
16984201,BATTERY CASE
16984203,APARTMENT GATE BOX
16984204,BRICK MAILBOX
16984218,LANDSCAPING AND BUILDING
16984218,WATER LINE
16984232,TRAFFIC LIGHT BURNED
16984239,DELINEATOR
16984242,WOODEN POLE
16984244,WOODEN BARRICADE POLES
16984246,FENCE
16984246,FENCE
16984247,WOODEN POST AND ALLUMINUM WIRE
16984251,CROSSWALK SIGN
16984252,UTILITY SIGN
16984260,CONCRETE DIVIDER CALL $0.00
16984267,1-FLASHING DIRECTIONAL ARROW SIGN.
16984289,METAL GUARDRAIL
16984291,300FT OF GUARD RAIL DAMAGE
16984309,TREE
16984315,DAMAGED BRICK WALL
16984315,DAMAGED GAS METER
16984315,DAMAGED FENCE
16984326,BARBED WIRE FENCE / PIPE GATE
16984326,TELEPHONE JUNCTION BOX
16984332,TREE
16984332,GUARDRAIL
16984345,1/2 MILE WIEGHT STATION SIGN
16984346,WARNING POST
16984349,BLACK / WHITE COW
16984359,CONCRETE BARRIER
16984364,WOODEN PRIVACY FENCE
16984365,STREET LIGHT POLE
16984368,PEDESTRIAN STOP/WALK SIGN
16984376,BULL
16984378,STATE PARK TREES (2)
16984381,ASPHALT
16984381,POLLY PIPE
16984387,BUSHES/ TREE/ FENCE POST
16984392,SPEED LIMIT SIGN
16984393,GUARD RAIL
16984404,TREE
16984434,BRIDGE GUARD RAIL
16984443,ADVERTISEMENT SIGN
16984450,TROPIC ESTATES APARTMENTS
16984452,LIGHT POLE
16984459,CABLE BARRIER SYSTEM POST (4)
16984467,PEDESTRIAN STREET SIGN
16984473,BARBED WIRE FENCE
16984473,DILENEATOR STREET SIGN
16984481,"REFLECTOR SIGNS, STATE HIGHWAY SIGNS"
16984485,ROAD SIGN
16984491,FENCE
16984515,TXDOT SIGN
16984528,CRUDE OIL PIPE HOUSING
16984535,BRAZORIA COUNTY CR 310 / CR 311 SIGN
16984539,PLEAK VILLAGE POPULATION SIGN
16984543,TREE
16984546,GUARD RAIL
16984551,STOP SIGN
16984554,SOUTHWESTERN BELL TELEPHONE BOX
16984554,CONCRETE CULVERT
16984564,ELECTRIC UTILITY POLE
16984569,TREE
16984595,BRIDGE GUARD RAILS
16984623,HIGHWAY GUARDRAIL
16984642,MAILBOX AND POST
16984642,ROADWAY SIGN AND DELINEATOR POST
16984654,FENCE
16984678,TWO BICYCLES & A REAR-MOUNTED BIKE RACK
16984680,POLE
16984684,BARB WIRE FENCE
16984692,TELEPHONE POLE
16984694,GAURDRAIL
16984698,CONSTRUCTIONS SIGNS
16984702,EXIT ARM GATE
16984716,LANDSCAPING
16984720,WOODEN UTILITY POLE
16984723,METAL FENCE
16984733,BRICK WALL TO DUPLEX
16984743,80 FEET OF WIRE FENCE AND POSTS
16984749,GUARDRAIL
16984753,BARBEWIRE FENCE
16984800,10 FEET OF GUARD RAIL DAMAGE
16984899,TREE IN FRONT YARD RUN OVER
16984899,DEBRIS FROM CURB HIT VICTIMS VEHICLE
16984908,STEEL BARRICADE
16984920,STREET SIGN KNOCKED OVER
16984928,STOP SIGN
16984929,GREEN POLE FOR TELEPHONE WIRE ACCESS
16984937,PARKING LOT FENCE
16984940,SMALL DAMAGE TO GATE.
16984942,BROKEN WOODEN MAILBOX
16984942,BROKEN WOODEN MAILBOX
16984946,TRAILER
16984953,BARBED WIRE FENCE
16984958,DOG
16984959,LIGHT POLE
16984960,POWER POLE
16984965,SOUTH SIDE OF HOUSE HAD VEHICLE IN IT
16984967,GUARD RAIL
16984991,IRON FENCE
16984991,POWER POLE #476831
16984992,FRONT LIVING ROOM WALL TO HOME
16984992,WHOLE FRONT GATE DAMAGED
16984994,STEEL MODULAR CRASHED AND PUSHED IN
16985017,LIGHT POLE
16985033,FENCE
16985047,DAMAGE FENCE
16985056,GUARDRAIL
16985066,COW
16985072,DOMESTIC WATER AND IRRIGATION PIPES
16985096,METAL POLE
16985096,WOODEN POLE
16985097,BULL
16985100,COW
16985106,FIRE HYDRANT
16985110,DAMAGED LANDSCAPING AND BRICK WALL
16985113,GUARD RAIL DAMAGE
16985114,COW
16985131,MAILBOX POST LOCATED AT 17125 W FM455
16985131,YELLOW LEFT CURVE WARNING SIGN
16985135,MEDIAN WIRE DAMAGE
16985146,ONCOR UTILITY POLE
16985146,LAND FIRE
16985152,"TRACC FAST SYSTEM / CRUSH $20,000"
16985153,FENCE
16985158,FRONT WALL OF RESIDENCE
16985164,GROUND CABLES ON UTILITY POLE/TRANSFORMS
16985165,UTILITY WOOD POLE
16985166,CRACK TO BUILDING FACADE
16985166,TRASH CAN
16985197,CITY STREET SIGN
16985199,STREET LIGHT POLE
16985209,LIGHT POLE
16985209,GUARDRAIL DAMAGE
16985227,"20 FEET OF GUARDRAIL, IMPACT ATTENUATOR"
16985229,40 FEET OF GUARD RAIL
16985232,DAMAGE TO POLE AT LOCATION
16985233,"POWERLINES, TRANSFORMER AND POLE"
16985239,CPS LIGHT POLE
16985248,PRIVATE WOODEN SIGN IN FIELD
16985249,"SHRUBBERY, FENCE, HOUSE"
16985279,40 FT DAMAGE TO CHAIN LINK FENCE
16985306,METAL HAND RAIL
16985308,GUARD RAIL DAMAGE
16985327,BLACK HEFER COW B-1 TAG ON EAR
16985336,DAMAGE TO BRICK BUILDING
16985368,150 FEET OF CHAINLINK FENCE
16985393,TREES
16985394,WOODEN SIGN
16985428,FRONT WINDOW PANEL TO FRONT OF 2 STORES
16985445,RAIL PLATFORM
16985446,WIRES
16985446,GAS LINE PIPE
16985446,POLE AND ELECTRIC BOX FOR TRAFFIC LIGHTS
16985458,GUARD RAIL
16985483,BRICK WALL AND BLUE POLE DAMAGE
16985483,BRICK WALL DAMAGE
16985486,WALL ON THE SIDE WALK
16985487,FENCE
16985495,CEMENT BARRIER
16985507,MAIL BOX - MINOR DAMAGE
16985512,BARRIER
16985519,BUILDING
16985521,LIGHT POLE #200934
16985523,BRICK WALL
16985523,GLASS WINDOW
16985562,SHRUBS AND GAS TANK VENT POLES
16985565,BARBED WIRE FENCE
16985570,1 LARGE SIGN/4 WOOD POST/ 125 FEET CABLE
16985574,GUARD RAIL DAMAGE
16985580,10 FEET OF MOBILE HOME
16985602,METAL GUARD RAIL
16985612,METAL FENCE
16985617,ELECTRIC UTILITY POLE
16985619,STOP/STREET SIGN KNOCKED OVER
16985621,LIGHT POLE
16985628,FRONT LICENE PLATE DAMAGED.
16985629,BILLBOARD SIGN
16985629,DO NOT ENTER SIGN
16985632,GAURD WIRE DAMAGE
16985650,MAIL BOX
16985664,DO NOT ENTER ROADWAY SIGN
16985671,HORSE
16985680,STREET LIGHT
16985680,STOP SIGN
16985683,CENTER BARRIER
16985699,GUARDRAIL
16985699,RIGHT TURN ONLY SIGN
16985701,LIGHT POLE
16985701,GUARD RAIL
16985720,STREET SIGN
16985740,BRICK MAILBOX
16985740,TRASH CAN
16985759,STREET SIGN
16985781,FIRE HYDRANT
16985784,TELEPHONE POLE
16985784,CHAIN LINK FENCE/GATE
16985791,BARRELS
16985796,APPROXIMATELY 30 FEET OF WOODEN FENCE
16985821,STREET SIGN
16985821,STOP SIGN
16985821,FIRE HYDRANT
16985824,FRONT RIGHT SIDE OF SCHOOL BUS
16985834,LIGHT POST- DAMAGED
16985844,RAILROAD CROSSING ARM POST
16985849,"DAMAGED THREE TREES, BUSHES, SPRINKLERS"
16985854,STORM DRAIN BASE
16985865,CONCRETE BARRIER
16985872,ROADWAY STREET SIGN
16985880,TWO FENCE POLES & 20 FEET OF BARBED WIRE
16985918,BARBED WIRE FENCE (APPROX. 10FT.)
16985920,STOP SIGN AND TREE
16985929,50 FEET OF WIRE FENCE
16985931,"WALL OF BUILDING, OUTSIDE & INSIDE"
16985933,DAMAGE DONE TO GUARDRAIL APPROX 20 FEET
16985951,FIRE HYDRANT BROKEN OFF NEAR GROUND
16985969,FENCING OF CEMETERY
16985969,POSSIBLE HEADSTONE DAMAGE
16985981,CONCRETE BEAM
16985983,SHOPPING CART
16985995,FENCE
16985999,GUARD RAIL ON WESTSIDE
16986000,CABLE BARRIERS
16986004,TRAFFIC SIGNAL POLE
16986016,US 281 N & N LOOP 1604 DIRECTIONAL SIGN
16986046,MAILBOX
16986053,FENCE
16986057,LIGHT POLE KNOCKED DOWN
16986059,NORTH WALL OF RESIDENCE
16986069,STOP SIGN/STREET SIGN COMBO
16986070,BROKEN TELEPHONE POLES
16986070,BROKEN UTILITY POLES
16986074,TRAFFIC SIGNAL LIGHT CONTROL BOX
16986077,LIGHT POLE
16986079,CONCRETE POLE
16986096,FENCE GATE
16986106,METAL FENCE/ MAIL BOX
16986107,PEDESTRIAN CROSSING SIGN
16986112,PROPERTY FENCE
16986124,STREET SIGN
16986135,PROPERTY FENCE
16986154,DAMAGED (BENT) ONE WAY SIGN
16986166,SAND BOX CONTAINER FULL OF SAND
16986168,TIRE MARKS ACROSS FRONT LAWN/VEGETATION
16986212,BARBED WIRE FENCE /PIPE FENCE
16986252,GUARDRAIL
16986252,FENCE
16986255,FWY CONCRETE BARRIER  MINOR SCRATCHES
16986258,MULCH
16986258,IRRGATION DAMAGE
16986258,PLANTS
16986312,APPROX 10-15 FT GUARDRAIL DAMAGE
16986377,CONSTRUCTION BARRIERS DAMAGED
16986396,FENCE
16986452,CHAINLINK FENCE
16986457,CATTLE FENCE
16986458,APARTMENT
16986464,LIGHT POLE
16986466,ELECTRIC WOODEN POLE
16986474,BRIDGE GUARDRAIL
16986476,GAURD RAIL
16986627,LIGHT POLE
16986710,FENCE IN FRONT OF PROPERTY
16986751,GUARD RAIL
16986751,FENCE
16986767,RAILROAD CROSSING POST
16986825,MINOR DAMAGE TO TRAFFIC LIGHT POLE
16986826,STEEL FIRE HYDRANT W/ UNDERGROUND PIPE
16986828,BARBED WIRE FENCE
16986831,TXDOT GUARD RAIL / BRIDGE HEIGHT SIGN
16986893,RAILROAD TRESTLE BARRIER
16986919,POLE AND POWER LINES
16986941,TRAVEL TRAILER
16986941,FENCE
16986945,SPEED LIMIT SIGN
16986948,LEFT GUARDRAIL DAMAGED
16986948,"""LEFT LANE ENDS"" SIGN KNOCKED DOWN"
16986954,FENCE
16986956,GUARDRAIL
16986980,GUARD RAIL
16986980,FENCE
16986996,ROCK LANDSCAPING WALL AND METAL FENCE
16986997,CENTER MEDIAN CABLE BARRIER AND POST
16986999,5 FEET OF BENT FENCE
16987001,WIRE FENCE
16987002,FIRE HYDRANT; DESTROYED
16987003,PROPERTY FENCE
16987011,CENTER MEDIAN CABLE BARRIER
16987012,BARRIER WALL DAMAGE
16987026,TRAILER #10 DAMAGE TO EAST FACING SIDE
16987030,HIT STOP SIGN
16987042,BARBWIRE FENCE
16987049,BACK DAMAGE  CATEGORY 4
16987051,LIGHT POLE - UPROOTED/DESTROYED
16987053,TELEPHONE POLE
16987241,ATTENUATOR DAMAGE
16987252,PASTURE FENCE
16987325,ORANGE CONSTRUCTION WARNING SIGN
16987327,BARRIER CABLE SYSTEM
16987329,ORANGE CONSTRUCTION WARNING SIGN
16987393,ZIPPER WALL
16987423,BARBED WIRE FENCE
16987486,CONCRETE POLE
16987493,MINIMAL GUARDRAIL DAMAGE
16987494,BARB WIRE FENCE LINE
16987496,BROKEN LIGHT AND BOOM ASSEMBLY
16987497,GUARDRAIL
16987501,15 FT OF CONCRETE BARRIER
16987570,MAIL BOX
16987579,WARNING SIGN
16987581,FENCE AND TWO TREES
16987586,CONCRETE WALL
16987606,CONCRETE CULVERT
16987616,RAMP AND EXIT SIGN 764
16987623,WIRE GATE & FIELD
16987624,AEP LIGHT POLE
16987625,CHAIN LINK FENCE GATE
16987632,SPEED LIMIT SIGN
16987635,FLAGSTONE ENTRANCE WALL WITH GATE.
16987652,STOP SIGN
16987653,CONCRETE BARRIER
16987654,STOP SIGN
16987673,AEP POLE #490432645703
16987680,(3) CONCRETE PILLARS
16987681,FENCE
16987683,STOP SIGN
16987684,HORSE
16987702,TREES
16987702,CHAIN LINK FENCE
16987706,RED BRICK MAIL BOX
16987723,WOODEN UTILITY POLE
16987783,STOP SIGN RAN OVER AND BENT
16987784,WIRE FENCE
16987853,POWER LINE
16987853,ELECTRICAL MAST ON 1615 W SEVENTH
16987869,CHAIN LINK FENCE
16987870,TIRE SHOP
16987932,NONE
16988025,TRAFFIC SIGNAL LIGHT
16988098,STREET SIGNAL LIGHT
16988225,CONCRETE BENCH AND VIA BUS SIGN
16988225,CYCLONE/BARBED WIRE FENCING
