Crash_ID,Damaged_Property
16861432,SPEED LIMIT SIGN
16861432,2 WOODEN POLES / ELECT TRNFRMR AND WIRE
16861435,GRASS
16861446,BANK VACUUM SENDER UNIT
16861450,NEIGHBORHOOD WATCH SIGN
16861456,TWO LARGE OAK TREE LIMBS
16861479,ATENUATOR ENTERING HOV LANE
16861480,CABLE BARRIER
16861487,ROAD SIGN
16861489,BLACK CALF EARTAG#35
16861510,MAIL BOX
16861515,FIRE HYDRANT
16861524,CHAIN LINK SECURITY FENCE
16861534,TREE
16861538,WENT OVER A BRICK MAIL BOX
16861553,"LIGHT POLE ($1,500)"
16861558,CONCRETE BARRIER
16861576,BUILDING
16861579,WOOD FENCE
16861579,CHAIN LINK FENCE
16861582,WOODEN GUARD RAIL
16861594,RECLINER
16861597,FARM PRODUCE
16861615,CHAIN LINK FENCE
16861627,PIPE FENCE BRACE
16861628,SCHOOL CROSSING SIGN
16861634,15FT OF METAL OVERHANG IN DRIVE-THRU
16861643,GUARD RAIL DAMGE
16861657,DAMAGED POWER POLE
16861661,"CURB, SHRUBS, GRASS, SIGN"
16861667,ROCK WALL DAMAGED
16861670,ELECTRIC POLE AND WIRES
16861674,DOOR AND POLE DAMAGED
16861679,MAILBOX
16861689,BRICK MAIL BOX
16861700,COW
16861701,80'  OF 5 STRAND BARBED WIRE STOCK FENCE
16861706,GUARDRAIL DAMAGE
16861710,STREET LIGHT
16861715,LANDSCAPING/ BRICKS
16861726,ELECTRIC POLE 668958
16861734,TXDOT METAL GUARD RAIL AND WOODEN POLLS
16861738,SOUTH BRICK WALL OF WALGEENS
16861753,MASH END TREATMENT BARRIER
16861756,STREET SIGN/ STREET POLE
16861764,CEMENT GUARDRAIL AND METAL GUARDRAIL
16861765,FENCE
16861779,METAL RAIL
16861804,CHAIN-LINK FENCE
16861806,RIGHT REAR FENDER/WHEEL WELL DENTED
16861806,SCRAPED OFF PAINT ON LT FRONT OF VAN-BOX
16861811,DAMAGED STREET SIGN
16861820,TELEPHONE POLE
16861822,BARBED WIRE FENCING
16861823,BARBED WIRE FENCE
16861825,LIVESTOCK
16861829,GUARD RAIL AND SIDEWALK
16861837,DAMAGE TO THE SIDE OF THE BUILDING
16861837,DAMAGE TO FIRE HYDRANT
16861840,"BARBED WIRE FENCE, APPROXIMATELY 200'"
16861841,CONSTRUCTION ROAD SIGN / SAND BAGS
16861849,CHAIN LINK FENCE AND CAR PORT
16861849,MAILBOX
16861876,TXDOT SIGN AND POLE
16861880,UTILITY POLE
16861883,CAT MAN LIFT
16861892,MULTIPLE WATER CRASH BARRIERS DESTROYED
16861897,BRIDGE PILLAR
16861916,"CHAIN LINKED FENCE, ANDFRONT PORCH POLE"
16861920,"WEST SIDE WALL, (FAMILY DOLLAR)"
16861921,STRUCTURE WALL
16861959,SURVEILLANCE CAMERA
16861962,METAL BASE OF TRAFFIC LIGHT
16861963,FENCE
16861977,5' STEEL GUARD RAIL
16862004,(2) BLACK COWS
16862004,GUARDRAIL
16862043,YARD DAMAGE AND ARIZONA ASH TREE DAMAGED
16862043,YARD DAMAGED AND BUSHES DAMAGED/KILLED
16862046,DAMAGE TO BRICK WALL BY THE BUS STOP
16862051,CITY STREET LIGHT POLE
16862060,CURB
16862061,DAMAGE METAL GATE
16862063,DAMAGED UKNOWN ELECTRICAL BOX
16862073,CONCRETE BARRIER
16862074,15 FEET OF CHAIN SECURITY FENCE
16862079,CONCRETE BARRIER POLE
16862092,FIRE HYDRANT
16862092,ELECTRIC POLES
16862118,STOP SIGN AND STREET SIGNS
16862119,CONCRETE BARRIER
16862133,LIGHT POLE #209637
16862133,HOUSE
16862140,TELEPHONE POLE
16862140,ELECTRIC LINE/POLE
16862146,DEAD COW
16862164,INTERSECTION SIGNAL LIGHT
16862166,WATER LINE ASSEMBLY
16862166,STREET SIGHT
16862174,LIGHT POLE
16862178,LIGHT POLE
16862194,E SAM HOUSTON PKWY N OFF RAMP
16862200,FIRE HYDRANT
16862209,REACTIVE BARRIER
16862212,FENCE
16862272,FENCE AND LANDSCAPING
16862275,GUARDRAIL DAMAGE
16862287,MAIL BOX
16862289,2009 UTILITY TRAILER TX LP #70336A
16862291,GUARD RIAL
16862292,ROCK AND CONCRETE WALL
16862295,DIRECTIONAL ARROW
16862317,STREET LIGHT POLE
16862322,LANDSCAPE
16862323,GUARD RAIL
16862326,CENTER POINT LIGHT POLE
16862331,POWER POLE
16862331,SMALL SIGN
16862332,COW
16862349,BLACK COW
16862364,TXDOT ROAD DAMAGE/SIGN DAMAGE
16862365,LEFT FRONT CORNER OUTSIDE WALL
16862374,TREE
16862374,SIGN FOR THE MOTEL
16862374,LANDSCAPE DAMAGE
16862389,TREE
16862412,CHAIN LINK FENCE - APPROX 10' TALL
16862414,GUARD RAIL DAMAGE
16862426,STONE WALL
16862432,MAILBOX BROKEN AT BASE OF POST
16862432,DAMAGED RETAINING WALL
16862436,ROAD SIGN
16862436,MAIL BOX
16862439,STOP SIGN
16862440,GUARD RAIL DAMAGE
16862450,WATER PIPE
16862452,UTILITY POLE #3960741-3556537
16862456,STOP SIGN
16862456,CONCRETE BARRIER
16862465,TXDOT LIGHT POLE
16862468,TREE
16862479,FIRE HYDRANT
16862480,CINDER BLOCK WALL(EXTERIOR)
16862482,APPROX 20 FEET OF GUARDRAIL
16862484,TREE
16862490,ROD IRON FENCE
16862490,FENCE POST AND CHAIN LINK FENCE
16862499,LIGHT POLE
16862504,DAMAGE TO RESIENCE (SEE NARRITIVE)
16862505,CHAIN LINK FENCE
16862507,CHAIN LINK FENCE KNOCKED DOWN
16862564,BROKEN HANDRAIL
16862566,STUCTURAL DAMAGE
16862566,CULVERT
16862567,30 FOOT OF METAL CABLE GUIDE WIRE
16862572,METAL GUARDRAIL
16862598,SIGN
16862602,CONCRETE BARRIER
16862611,STEEL GUARDRAIL
16862618,TRAILER
16862621,"BRICK MAILBOX, METAL POSTS, GATE, & TREE"
16862630,BRICK WALL
16862631,DAMAGED FENCE
16862642,CRASH ATTENUATOR
16862647,1 - BLACK COW
16862653,TREE
16862687,MAIL BOX
16862687,CHAIN LINK FENCE
16862694,ROCK WALL ENTRY TO SUBDIVISION
16862701,ENTERGY POWER POLE
16862730,RETENTION WIRE
16862762,LIGHT POLE
16862778,CENTER POINT METER POLE #7842 1/2
16862788,WOOD PRIVACY FENCE
16862789,CHAIN LINK FENCE
16862792,GATEWAY FOOD MART WALL
16862795,"STOP SIGN, STREET SIGN, AND POLE"
16862804,DAMAGE TO FENCE LINE
16862810,CURB
16862811,FIRE HYDRANT
16862817,WALL
16862823,ELECTRIC POLE SEVERED AT BOTTOM
16862826,TRAFFIC SIGN
16862828,LIGHT POLE
16862830,ONE CEMENT LIGHT POLE
16862833,CHAIN LINK FENCE
16862833,UTILITY TRAILER TXLP 307946J
16862833,1972 CHEVROLET PICKUP VIN CCE142S152878
16862838,50FT OF FENCE
16862840,"FENCING (5 T-POSTS, 400' BARBED WIRE)"
16862841,BARRIER
16862844,GUARDRAIL
16862860,INGERSOLL-RAND PF 161 ASPHALT SPREADER
16862860,BOMAG BW 161 ADO-5 VIBRATORY ROLLER
16862869,GUARDRAIL
16862870,WOODEN/ BARBED WIRE FENCE
16862874,HIGHWAY GUARDRAIL
16862876,FENCE DAMAGE
16862885,FANNIN ST SIGN
16862890,FIRE MARSHALL PARKING POLE SIGN
16862892,RESIDENCE/GARAGE
16862892,STOP SIGN
16862894,STOP SIGN
16862894,GUY WIRE
16862901,DAMAGE TO TREE/ AND GRASSY AREA
16862919,FENCE
16862938,CONCRETE LIGHT/ELECTRIC POST
16862969,GUARD RAIL
16862977,RIGHT WALL 20 FT TRANSFER
16862989,FENCE LINE
16862989,FENCE LINE
16862990,VEHICLE STRUCK APT SOUTH WALL (BEDROOM)
16862990,VEHICLE STRUCK SOME WOOD STAKED MAILBOX
16863000,STOP SIGN POLE
16863009,STOP SIGN
16863013,TELEPHONE POLE
16863022,CONCRETE WALL
16863043,UTILITY POLE
16863057,GAS STATION COLUMN AND RAIL
16863067,JUNCTION BOX
16863073,CONCRETE POST ON OVERPASS
16863085,METAL FENCE CORNER POST
16863085,ELECTRICAL POLE
16863091,DO NOT ENTER SIGN
16863104,AIRPORT SIGN
16863107,HOUSE
16863108,TRAFFIC SIGN REMOVED FROM GROUND MOUNT.
16863111,POWER POLE AND METAL FENCE
16863112,CONCRETE BARRIER & METAL GUARDRAIL
16863120,FENCE
16863122,50 FT OF CABLE WIRE & POLES DAMAGE
16863132,5 FEET OF GUARDRAIL
16863139,ROCK WALL FACING WEST
16863147,LAMPPOST
16863160,MAIL BOX
16863160,"GARAGE, CONTENTS"
16863166,5 STRAND BARBED WIRE FENCE
16863168,DAMAGED BRICK FENCE AND WATER METER
16863185,GUARD RAIL & CENTER MEDIAN CABLE BARRIER
16863187,STOP SIGN DAMAGE
16863187,FENCE-LINE DAMAGE
16863212,SPEED LIMIT SIGN
16863221,POLE FENCE
16863222,ELECTRIC POLE
16863241,FENCE
16863254,HAND RAILS AT ROUND ABOUT INTERSECTION
16863268,40' GUARDRAIL
16863274,SCHOOL BUS LOADING / UNLOADING SIGN
16863274,GUARDRAIL AND POSTS
16863276,BLACK ANGUS BULL EAR TAG 771
16863281,TELEPHONE POLE WITH TRANSFORMER
16863290,MAIL BOX AND CULVERT
16863292,UTILITY POLE
16863292,GUARDRAIL
16863294,TRAFFIC CONTROL DEVICE-SIGNAL LIGHT POLE
16863323,DAMAGED FENCE
16863331,FENCE
16863369,BRICK WALL AND GATE TO APARTMENT COMPLEX
16863379,SPEED LIMIT SIGN
16863381,BLACK ANGUS BULL
16863396,ONE BLACK-HEIFER
16863397,NONE
16863399,CRASH BARRELS
16863402,CATTLE FENCE
16863406,WIRE FENCE LINE
16863420,STREET SIGN
16863430,AEP POLE
16863437,BARB WIRE FENCE
16863443,"WHOLE IN THE WALL, BRICKS FELL"
16863448,RETAINING WALL
16863459,2 FENCE POSTS
16863463,CHAIN-LINK FENCE
16863477,MAILBOX WAS KNOCKED OVER AND DAMAGED
16863491,FENCE
16863495,STOP SIGN
16863520,LIGHT POLE KNOCKED DOWN
16863523,TEMPORARY BARRIER WALL
16863524,STREET SIGNAL LIGHT AND POLE
16863533,BASE OF LIGHT POLE
16863548,BARRIER AT EXIT 2 SMASHED.
16863551,LIFT GATE
16863574,MAILBOX DAMAGED
16863577,ELECTRICAL WIRE DAMAGE REPAIR ($500)
16863577,ELECTRICAL WOODEN POLE
16863583,AT&T CABLE POLE
16863591,"ELECTRIC POLE # 35, 2W, 1339"
16863635,TREE
16863638,METAL GATE
16863645,GUARDRAIL DAMAGED
16863650,SIGNAL LIGHT BASE AND BULB LIGHT
16863652,FENCE
16863653,ELICTRIC POWERLINE POLE
16863655,STOP SIGN
16863657,DAMAGE TO PLASTIC WHITE PICKET FENCE
16863667,MEDIAN DIRECTIONAL SIGN DAMAGED.
16863674,UNIT 1 CRASHED THROUGH EXTERIOR WALL
16863681,METAL GUARD RAIL
16863684,MAILBOX AND MAILBOX POLE
16863695,LANDSCAPING
16863695,NATURAL GAS METER
16863697,FENCE
16863697,YELLOW ARROW STREET SIGN
16863698,BARBED WIRE FENCE STRUCK BY PIPE
16863710,APPROXIMATELY 6 FEET OF WALL SHEET METAL
16863724,CONCRETE BARRIER
16863725,STREET SIGN
16863730,SOLO BRICK MAILBOX
16863733,GUARD RAIL
16863739,SPRINKLER SPRAYER HEAD X2
16863774,"BARB WIRE FENCE, TAKEN DOWN."
16863775,CENTER MEDIAN CABLE BARRIER AND POST
16863776,CABLE BARRIER
16863802,CROSS WALK ELECTRIC LIGHT
16863803,GUARDRAIL
16863807,20 FT OF GUARD RAIL DAMAGE
16863819,POLE WITH PEDESTRAIN CROSSING LIGHT
16863819,CHAIN LINK FENCE
16863823,WOODEN PRIVACY FENCE
16863839,BLACK COW
16863842,BLACK COW
16863872,LIGHT POLE
16863885,BARBED WIRE FENCE
16863896,STREET SIGN
16863897,FENCING
16863901,YIELD SIGN
16863902,FENCE
16863933,GUARD RAIL
16863942,RAIL ROAD CROSSING ARMS # 743270B
16863943,LIGHT POLE #247718
16863965,TREE NO DAMAGE
16863971,BRICK FENCE SHATTERED NORTH GLENN HOA
16863971,BROOKEN WOOD FENCE
16863972,CONCRETE BARRIER
16864009,TREE
16864009,POWER POLL
16864015,COMMUNITCATIONS BOX
16864015,1 STREET LIGHT POLE
16864015,100+ FEET OF PRIVACY WOOD PICKET FENCE
16864030,DAMAGED STUCCO
16864043,"GUARD RAIL 75 FEET, 12 WOODEN POSTS"
16864045,POSSIBLE BEND/SCRAPE IN METAL AT N. GATE
16864051,DAMAGED ELECTRICAL METER ON SIDE OF HOME
16864051,ELECTRICAL POLE AND LINES DAMAGED
16864052,GUARDRAIL AND SIGN
16864058,BUILDING FURNITURE STORE
16864078,ROCK WALL
16864081,CONCRETE BARRIER
16864092,FENCE TO EL PASO DOOR CO.
16864094,STOP SIGN
16864112,15-20 FEET OF GUARDRAIL DAMAGE
16864113,CEMENT STORM DRAIN COVER @ SE CORNER
16864118,FENCE
16864118,MAILBOX
16864118,FENCE
16864137,CROSSWALK SIGN POLE
16864145,10 WATER FILLED BARRIERS
16864146,"5 METAL SUPPORT POSTS, 1 ""ONE WAY"" SIGN"
16864158,DAMAGE TO FLASHING SCHOOL ZONE SIGN
16864172,BUILDING DAMAGE
16864175,BARRIER
16864215,CABLE
16864222,STOP SIGN/STREET SIGN
16864223,20 FEET OF CHAIN LINK FENCE
16864223,STOP SIGN
16864226,GUARDRAIL & TURN-DOWN END
16864235,FENCE
16864235,POLE
16864245,DOWNED SIGN
16864261,ROAD BARRIER
16864264,PEDESTRIAN SIGNAL POLE PUSH BOTTON
16864279,CITY OWNED ELECTRIC METER BOX
16864279,CITY TREE SIDESWIPED BY CAR
16864296,SHATTERED GLASS WINDOW-FRONT WALL
16864309,YIELD SIGN DAMAGED
16864311,UTILITY POLE #4009417 / 3618448
16864336,FENCE
16864337,OUTER BARRIER WALL
16864389,GUARD RAIL
16864394,CONCRETE BENCH
16864422,TELEPHONE POLE
16864428,SPEED LIMIT SIGN
16864446,ALLEY FENCE
16864487,WATER BARRIERS
16864492,GUARD RAIL
16864499,UTILITY POLE
16864505,BRICK FENCE WITH METAL GATE
16864525,STREET LIGHT
16864538,CHAIN LINK FENCE
16864545,TREE
16864559,HOUSE
16864590,"FIRE HYDRANT, WATER COLLECTION STATION"
16864620,BARREL BARRIER
16864623,COLLISION BARRIER
16864653,SEVONA BRICK WALL SCRATCHES
16864678,EXTERIOR WALL/AC UNIT
16864687,7 RAILS IN PIPE FENCE AND GATE
16864697,TWO (2) BLACK CALVES
16864702,GUARD RAIL
16864726,FENCE
16864726,UTILITY POLE AND ELECTRICAL WIRES
16864729,4 NEW VEHICLES
16864753,PIPE FENCE-7 RAILS AND GATE
16864756,2 CURVE SIGNS
16864763,CONCRETE BARRIER
16864765,CABLE BARRIER
16864765,DO NOT CROSS MEDIAN SIGN
16864786,CURB DAMAGED ON NORTH SIDE OF FM 969
16864800,ROAD SIGN
16864802,DAMAGED FENCE
16864804,BARBED WIRE FENCE
16864804,POWER POLE
16864831,WIRE FENCE & POST
16864834,DAMAGED CITY STREET SIGN
16864836,"""DO NOT ENTER"" SIGN"
16864842,LIGHT POLE
16864846,20 FT OF CHAIN LINK FENCE
16864856,30 FEET OF GUARDRAIL
16864922,FRONT WINDOW AND GLASS DOOR
16864926,DAMAGED FENCE
16864928,MAIL BOX
16864930,STREET LIGHT
16864945,HIGH AND RADIO STREET SIGN
16864951,BRICK MAILBOX
16864977,GUARD RAIL
16865000,BRICK MAILBOX
16865002,7/11 GAS STATION BUILDING FRONT GLASS AT
16865015,"WALL, WINDOW, DOOR STRUCK BY VEHICLE"
16865018,DAMAGED WALL
16865025,DAMAGE TO SOD IN THE MEDIAN SOUTH END
16865028,CATTLE
16865031,BRICK WALL
16865031,ONCOR POLE 2181-483-773
16865032,BRIDGE RAILING
16865040,TXDOT ATTENUATOR
16865050,FENCE
16865059,ANCHOR SECTION AND LINE POST
16865059,16 FEET GUARD FENCE TANGENT SECTION
16865068,A KEEP RIGHT AROUND MEDIAN SIGN
16865080,FENCE DAMAGE
16865080,NOT IN SERVICE POWER POST BROKEN
16865086,HORSE
16865094,LIGHT POLE
16865102,STEEL CATTLE GATE AND WOODEN POST
16865103,STREET LIGHT POLE #418857
16865109,CONCRETE MEDIAN
16865123,DAMAGED LATTICE TOWER FOR POWER LINES
16865134,TRAFFIC BARRIER
16865136,TREK ROAD BIKE GREEN
16865138,FIRE HYDRANT
16865138,WROUGHT IRON FENCE & LANDSCAPING
16865138,STREET LIGHT POLE
16865142,GRASS AND CURB
16865165,BLACK WROUGHT IRON FENCING
16865171,GUARD RAIL
16865172,GUARDRAIL
16865179,DRAINAGE PIPE
16865189,"METAL GUARDRAIL, BLACKTOP ROADWAY"
16865191,BREAK AWAY LIGHT POLE
16865191,2019 GMC ACADIA VIN #1GKKNKLAKZ199376
16865191,2017 CHEVY  CRUZE VIN#1G1ZA5ST4HF151319
16865194,FIRE HYDRANT
16865195,"60' CHAIN LINK FENCING AND 7 10"" POST"
16865206,CONCRETE STAIRS/HANDRAIL
16865218,FENCE BROKEN
16865233,FENCE
16865245,WIRE FENCE
16865258,ELECTRICAL POLE #6N8E9
16865258,ELECTRICAL POLE #6N8E1
16865262,DAMAGED BARBED WIRE FENCE
16865274,CAUTION MEDIAN SIGN
16865284,POWER BOX FOR STOP LIGHTS
16865287,COW
16865293,200 FEET OF CABLE BARRIER
16865296,20 FEET OF GUARDRAIL
16865297,150 FEET OF PASTURE FENCE
16865302,GUARDRAIL
16865323,FENCE
16865323,POWER LINE
16865327,ROAD SAFETY TRIANGLES
16865331,FENCE
16865335,APARTMENT BUILDING
16865340,FENCE
16865341,30-40 FT OF FENCE LINE
16865343,CATTLE FENCE AND SUPPORT POST
16865343,TELEPHONE POLE
16865348,"ALONSO CANTU (DHR), DAMAGES TO GRASS"
16865358,EXTERIOR BRICK WALL- HUEY'S BARBER SHOP
16865364,BRICK WALL
16865370,CYCLONE FENCE
16865375,FENCE
16865378,EXIT SIGN
16865380,MEDIAN CURVE SIGN
16865381,GUARDRAIL
16865400,WHITE ROCK MAILBOX AND LANDSCAPING
16865401,TREE
16865417,GUARDRAIL DAMAGE
16865434,"BARBED WIRE FENCE, WOOD POSTS, T-POSTS"
16865436,BARBED WIRE FENCE/ POSTS
16865446,FENCE
16865465,MANUFACTURED HOME
16865467,AUTOMATIC CAR WASH BAY 1
16865475,CABLE BARRIER
16865485,GUARD FENCE AND POSTS
16865488,GUARDRAIL
16865492,WOODEN FENCE (AL'S LAUNDROMATT)
16865496,LIGHT POLE
16865504,TX LEFT LANE SIGN
16865521,FENCE DAMAGE
16865531,POWER POLE
16865541,CONCRETE CULVERT / SPRAYER AND HAY RAKE
16865552,CROSS WALK POLE
16865559,CONCRETE BARRIER
16865575,LIGHT POLE
16865577,STREET LIGHT POLE
16865577,BUSINESS SIGN
16865578,NONE
16865594,BRICK WALL
16865601,CONCRETE CULVERT (426 PALMER DRIVE)
16865601,WOODEN FENCE
16865641,FIRE HYDRANT
16865641,PRIVATE RESIDENCE FENCE
16865661,BRICK MAILBOX
16865685,LIGHT POLE
16865691,DART BUS SIGN #428
16865725,2 TREES
16865743,POWER LINE POLE
16865745,4 CENTER MEDIAN POSTS
16865757,CEMENT WALL
16865763,UTILITY TRAILER PARKED ON SIDE OF ROAD
16865770,DAMAGED BRICK MAILBOX
16865780,WALL
16865780,COOLER SYSTEM
16865789,PRIVACY FENCE
16865789,UTILITY TRAILER
16865791,BUSHES/LAWN
16865791,SUPPORT CABLE
16865791,PAYPHONE
16865800,OUTER ROOF DAMAGED FROM GAS PUMPS
16865808,PARKING LOT POLE
16865815,TREE
16865868,WROUGHT IRON FENCING AND GATE
16865875,GUARDRAIL
16865877,GUARDRAIL
16865881,CHAIN LINK FENCE DAMAGED
16865881,GAS METER DAMAGED
16865892,GUARD RAIL
16865893,"CITY ""NO PARKING IN ALLEY "" SIGN"
16865893,WOODEN FENCE IN THE ALLEY OF 5844 ATON
16865920,NO PARKING SIGN
16865930,REFLECTIVE MARKER
16865937,GUARD RAIL
16865948,ELECTRICAL POLE & POWER LINES
16865949,CATTLE FENCE
16865953,WOODEN POWER LINE POLE
16865956,IRON FENCE
16865970,GUARDRAIL DAMAGE
16865972,BROKEN FENCE
16865981,LADDER
16865988,LOOP 49 ROAD SIGN
16865993,GUARD RAIL
16865993,SIGN
16865996,GUARD RAIL IS BROKEN
16866006,EXIT SIGN
16866010,GUARD RAIL
16866013,HEAVY BRICK AND STRUCTURE DAMAGE
16866021,MINOR DAMAGE TO CORNER OF THE BUILDING
16866029,AWNING TO FRONT OF BUSINESS
16866043,"TXDOT WHITE HWY 73, 62 SOUTH SIGN"
16866045,STREET LIGHT POLE
16866058,TELEPHONE SWITCH
16866077,STREET SIGN
16866078,TREE BUSHES
16866079,GUARD RAIL DAMAGE
16866081,BUISNESS WALL
16866086,STOP SIGN/STREET NAME SIGN
16866092,STATE HIGHWAY 21 ROAD SIGN #534
16866110,UTILITY POLE (POLE #F79361)
16866130,DAMAGED ATTENUTOR
16866130,DAMAGED EXIT SIGN (EXIT 23)
16866137,6 FOOT BLACK METAL FENCE
16866145,YELLOW ATTENUATOR
16866148,NO DAMAGE TO GUARD RAIL
16866151,MAILBOX
16866151,ROAD SIGN
16866159,TRAFFIC CONE
16866166,HANDRAIL
16866169,LARGE CONCRETE BOX
16866170,FENCEING
16866202,SMALL SIGN
16866229,LEFT CONCRETE BARRIER WALL 15 FEET
16866229,RIGHT GUARD RAIL
16866230,BENT CARPORT SUPPORT
16866241,NONE
16866251,FRONT WINDOW/FRAME DAMAGE--47TH ST PIZZE
16866254,CONCRETE JERSEY BARRIER
16866255,JESERY BARRIER
16866257,SHOP # 32006 PUSH BUMPER
16866260,CRASH RETENTION BARRELS
16866263,EXIT BARRIER
16866268,UNDERGROUND CABLE POST# 12695
16866268,LIGHT/ELECTRIC POLE# 265964
16866270,BRICK MAILBOX
16866270,BRICK MAILBOX
16866278,CABLE UTILITY BOX
16866278,FENCE
16866292,FRONT PANE GLASS WINDOW
16866292,"MISC ITEMS-BOTTLED WATER, SHELVING, WOOD"
16866303,LEFT CONCRETE BARRIER WALL 10 FEET
16866327,COLLAPSIBLE BARRIER
16866351,CONCRETE BARRIER
16866426,YIELD SIGN
16866426,IH 35 SIGN
16866436,THE CONCRETE COLUMN UNDER THE FREEWAY
16866460,MAIL BOX AND FENCE
16866464,GAS METER
16866472,RUTS IN FRONT YARD
16866475,25 FEET DAMAGE TO BARBWIRE FENCE
16866475,DAMAGE TO BOTTOM OF POWER POLE
16866498,STOP SIGN RUN OVER
16866498,GUIDE WIRE FROM INTERNET POLE
16866524,STONE WALL AT ENTRANCE TO NEIGHBORHOOD
16866527,CURB
16866537,COW
16866539,COW
16866540,COW
16866541,COW
16866560,GUISEPPES FENCE AND BRICK
16866568,MAIL BOX
16866568,UNDERGROUND CABLE WARNING POLE X2
16866592,HIT WALL BARRIER
16866593,TREE
16866594,DAMAGE TO CHAIN-LINK FENCE
16866616,LIGHT POLE #510395
16866616,NO PARKING SIGN
16866623,DAMAGED STREET SIGN
16866641,GUARDRAIL
16866678,12 BUSHES CRUSHED
16866678,ELECTRICAL POST BENT AND CABLE BROKE
16866694,TREES AND BUSHES
16866695,MINOR DAMAGE TO NORTH SIDE OF BARRIER
16866706,CHAIN LINKED FENCE
16866710,"2' BY 2'  SQUARE, 4' TALL MAIL BOX"
16866712,DO NOT ENTER SIGN
16866724,HOUSE AND INTERIOR ITEMS
16866724,HOUSE
16866732,STREET SIGN
16866739,ADULT HORSE
16866743,SIGN FOR BUSINESS STRIP
16866759,UTILITY POLE #
16866759,CABLE BOX
16866759,PHONE LINE
16866771,TREE
16866775,GUARD POSTS
16866775,STREET LIGHT
16866775,CPS ENERGY BOX S89000
16866799,UTILITY POLE
16866802,SEWER CLEAN OUT PIPE
16866804,GUARDRAIL
16866817,DO NOT ENTER SIGN
16866838,DAMAGED FENCING AND ELECTRICAL POLE
16866846,MAILBOX
16866846,50' WIRE FENCING
16866856,DAMAGED LANDSCAPING AND WALL $2000.00
16866859,PEACH TREE
16866860,"LIGHT/ELECTRICAL POLE $5,000.00"
16866901,50 PLUS FEET OF FENCE
16866913,CONCRETE POLE
16866921,DAMAGE TO MOBILE HOME BEING TRAILERED
16866923,GUARD RAIL
16866928,GATE POLE  BENT AND WONT CLOSE
16866930,STOP SIGN POLE WITH STREET NAME.
16866933,ATTENUATOR ILLINOIS AVE ENTRANCE RAMP
16866936,METAL CARPORT
16866936,PALM TREE
16866938,GUARD RAIL
16866945,MAIL BOX
16866945,MAIL BOX
16866950,POWER POLE
16866950,FENCE
16866955,METAL / WOOD AWNING
16866955,HORSE TRAILER
16866958,"CVS  PARKING LOT & COLUMN $10,000"
16866971,10 FEET GUARDRAIL
16866973,LIGHT/POWER POLE # 6053517047
16866982,RAILROAD TIE WALL
16866984,LIGHT POST CONTROL BOX
16866984,SIGN POST
16866985,STOP SIGN
16866985,CINDERBLOCK RETAINING WALL & WOOD FENCE
16867009,LIGHT POLE #69
16867013,PIPED FENCE
16867018,CACTUS GARDEN DAMAGED $500.00
16867019,METAL AND WOODEN CENTER BARRIER
16867024,DAMAGED MAILBOX
16867024,DAMAGED TREE/YARD
16867033,EXTERIOR FIRE RESISTANT DOOR AND FRAME
16867033,IRON PARKING POLE
16867035,TELEPHONE LINE
16867044,DAMAGE TO UTILITY LINES
16867054,50 FT OF GUARDRAIL
16867056,GUARDRAIL DAMAGE
16867065,FM ROADWAY
16867074,CONCRETE MEDIAN
16867075,CABLE BARRIERS & APPROXIMATELY 8 POSTS
16867087,DIRT/DITCH
16867091,STREET SIGN
16867100,GLASS SHATTERED & DAMAGE TO STRUCTURE
16867112,"BRICK PILLAR, BLACK PIPE FENCE"
16867125,CHAIN LINK FENCE
16867149,WOOD FRAME HOUSE
16867153,GUARDRAIL DAMAGE
16867154,TREE AND MAILBOX
16867154,FENCE DAMAGE
16867168,TREE
16867168,LANDSCAPING LIGHT
16867175,BUILDING DAMAGE TO BUSINESS
16867197,"ROCK WALL- ($10,000) ESTIMATED DAMAGE"
16867203,FIRE HYDRANT
16867211,FIRE HYDRANT DAMAGE
16867220,DAMAGED CONCRETE DRIVEWAY & TREE
16867225,PRIVATE HANDICAP SIGN
16867228,CHAIN LINK FENCE
16867231,SUPPORT POLE FOR AWNING
16867231,ONCOR LIGHT POLE 4006823 3651741
16867231,HANDICAP POLE/SIGN
16867253,MINOR DAMAGE TO UTILITY POLE
16867264,MAILBOX DAMAGED AT 14002 BROOK HOLLOW
16867267,LIGHT POLE
16867274,FIRE HYDRANT
16867277,DAMAGED FENCE $200
16867277,"DAMAGED FENCE $2,000"
16867280,CHAIN LINK FENCE
16867280,FLASHING HIGH WATER POST
16867286,FIRE HYDRANT DISPLACED
16867287,STOP SIGN WITH POLE
16867291,DAMAGED POWER LINE
16867300,BENT RAILROAD CROSSING ARM #426604J
16867306,TREE
16867313,"TREES, PLANTS AND FLOWER BED"
16867319,MAILBOX
16867325,BARBED WIRE FENCE
16867332,BARB WIRE FENCE AND T POSTS
16867332,SHOP BUILDING
16867353,8 FOOT TALL POLE
16867369,LIGHT POLE #F18199
16867380,DAMAGE TO BRICK WALL
16867381,25 FT METAL GUARD RAIL W/5 WOOD POLES
16867385,FLOWER BED
16867393,IRON FENCE
16867397,FIRE HYDRANT
16867397,METAL PROPERTY FENCE
16867398,STOP SIGN WAS KNOCKED OVER
16867405,DAMAGE TO BUIDLING
16867408,LIGHT POLE
16867410,LIGHT POLE KNOCKED DOWN
