Crash_ID,Damaged_Property
17173457,LIGHT POLE DAMAGED
17173467,MAIL BOX
17173468,4 CENTER CABLE BARRIER POST
17173469,50 FEET BARBDED WIRE FENCE
17173526,SIGN & BUILDING DAMADGED
17173559,IRON FENCE
17173569,2 LIGHT POLE
17173598,FRONT RIGHT LOWER OF BUILDING.
17173601,GUARD RAIL
17173617,STREET LIGHT POLE
17173621,CENTER DIVIDING BARRIER
17173667,DAMAGED WAREHOUSE WALL
17173675,SHRUB/TREE LANDSCAPING
17173675,CONCRETE CURB
17173677,25 FEET OF DAMAGE TO RIGHT WALL
17173703,TWO MAIL BOXES HIT
17173705,ROAD WORK CONSTRUCTION ZONE SIGN
17173709,TXDOT EXIT 13 SIGN (ICE ON BRIDGE)
17173713,SECURITY GATE
17173720,LARGE OAK TREE
17173720,WOODEN BOLLARDS
17173721,NO PARKING SIGN
17173723,COW
17173727,ATTENUATOR PUSH IN 15 FT
17173730,BARB WIRE FENCE
17173737,HIGHWAY SIGN
17173742,FLOWERS AND BRICKS
17173749,TELEPHONE POLE
17173781,UTILITY POLE
17173788,"GATE , EXTERIOR AND INTERIOR WALLS"
17173812,RAILROAD ARM/ASSEMBLY
17173817,STREET SIGN
17173818,CABLE BARRIER
17173821,"DAMAGE TO BUILDING, WINDOW"
17173825,STONE FOUNTAIN PILLAR AND FLAG POLE
17173832,GUARD RAIL AND WARNING SIGN
17173849,GUARD RAIL
17173852,CABLE BARRIER SYSTEM
17173853,BRICK SIGN
17173867,"GARAGE DOOR, GRASS HEDGES, AND MORE"
17173875,MAILBOX DESTROYED
17173901,ROAD SIGN- 'ONE WAY'
17173902,MAIL BOX
17173906,"BROKEN TELEPHONE POLE ANCHOR WIRE $3,000"
17173908,GARBAGE CAN
17173908,GARAGE DOOR
17173908,METAL FENCE
17173914,CONRETE BARRIER (LITTLE TO NO DAMAGE)
17173922,SUPPORT CABLE ATTACHED TO POWER POLE
17173925,10 FEET GUARDRAIL DAMAGE
17173928,BUILDING (WALL)
17173945,BRICK MAIL BOX
17173948,BARB WIRE FENCE
17173949,HIGHWAY SIGN
17173956,SWAY BRACE ON RAILROAD BRIDGE WAS BROKEN
17173957,KNOCKED OVER CROSSWALK LAMP POST
17173959,DENT DAMAGE TO TRAFFIC LIGHT CONTROL BOX
17173961,GUARDRAIL
17173963,YELLOW DIRECTIONAL ARROW SIGN
17173967,ROCK WALL
17173973,WOODEN BENCH
17173975,LIGHT POLE KNOCKED DOWN
17173983,RETAINING WALL
17173994,TRAFFIC SIGN/ CULVERT
17174008,DAMAGE SIGN AND  BRICK SUPPORT COLLUMN
17174012,CRASH ATTENUATOR
17174018,$685 OF FENCE & POST DAMAGE
17174019,HIGHWAY EMBANKMENT LANDSCAPE
17174032,"PIPE FENCE, FLAG POLE, BARBED WIRE FENCE"
17174038,MAILBOX
17174038,MAIL BOX
17174038,TELEPHONE POLE # 325165
17174069,CABLE UTILITY BOX
17174077,YELLOW/BLACK 'ARROW' SIGN
17174077,CONCERET PILLAR
17174083,LANDSCAPING/MASONRY UNDER COLLINS ST/I30
17174091,ROAD SIGN
17174095,GUARD RAIL
17174100,UTILITY POLE
17174109,CEMENT CULVERT
17174114,WIRE FENCE
17174119,STREET SIGN
17174119,BARBED WIRE FENCE
17174120,ADULT FEMALE BLACK COW
17174122,STEEL FENCE
17174125,100' FENCE LINE AND POSTS
17174129,ONE T-POST AND THREE STRAND BARBED WIRE
17174133,APPROX 100 FT OF FENCE
17174139,GUARD RAIL
17174147,GUARDRAIL DAMAGE
17174150,CONCRETE BARRIER
17174154,CENTER STEEL CABLE BARRIER
17174174,ELECTRICAL POLE
17174186,WALL
17174192,TRAFFIC LIGHTS AND POLES
17174202,APPROX 10 FEET OF 6 FOOT CEDAR FENCE
17174207,STONE WALL
17174207,FIRE HYDRANT
17174228,WIRE FENCE
17174231,BARBED WIRE FENCE
17174235,DAMAGED CHAIN LINK FENCE
17174241,50' BARBWIRE FENCE WITH POST
17174270,CRASHED INTO AND DESTROYED ROCK WALL
17174281,20-30 FT CABLE BARRIER SYSTEM
17174286,STOP SIGN IN PARKING LOT
17174298,MEDIAN CURB
17174308,STREET LIGHTS
17174308,SIGNAL LIGHT
17174313,WATER BARRIER
17174334,FENCE
17174336,10 FEET TO BARRIER RAILINGS
17174351,FAMILY DOLLAR EXTERIOR WALL
17174360,H BRACE FOR BARBED WIRE FENCE
17174363,CENTER CABLE / POST/ ARROW STICK SIGN
17174365,CENTER CABLE AND POST
17174366,CENTER CABLE AND POST
17174390,STREET SIGN IN MEDIAN
17174401,LARGE ROCK PART OF LANDSCAPING
17174404,METAL SIGN
17174407,601 BROADWAY (BUILDING)
17174415,DAMAGE TO GUARD RAIL
17174416,CONCRETE BARRIER
17174419,INSULATION BUNDLES
17174432,"WOODEN ELECTRIC POLE DAMAGED; $15,000"
17174433,MAILBOX ON WOODEN POST
17174438,DAMAGE TO PASSENGER FRONT
17174439,METAL FENCE
17174440,KNOCKED DOWN LIGHT POLE
17174441,COUCH
17174443,MAILBOX ASSEMBLY AND TREE
17174449,CONCRETE WALL
17174457,HOUSE
17174459,FRONT PASSENGER SIDE QUARTER PANEL
17174460,LIGHT POLE
17174462,TREE
17174473,STOP AND STREET SIGN
17174475,HOUSE
17174480,BRINDLE COLORED COW
17174487,DAMAGED ROAD SIGN
17174496,DAMAGE TO A STREET LIGHT POLE
17174497,CONCRETE BARRIER
17174503,DOUBLE LED STREET LIGHT POLE
17174503,DAMAGE TO SIGNAL LIGHT
17174504,WARNING SIGN
17174504,SHRUBS
17174511,BLUE  METAL INFORMATION SIGN
17174524,ROAD WORK SIGN
17174547,METAL GUARD RAIL
17174556,FENCE AND METAL PIPE FENCE POST
17174567,GLASS WINDOW
17174588,TRAILER
17174590,CONCRETE CENTER WALL
17174594,GUARDRAIL
17174597,FULLY COLLAPSED ATTENUATOR
17174601,CONCRETE WALL
17174629,CONSTRUCTION BARRELS
17174629,PLASTIC ATTENUATOR
17174630,GUARDRAIL AND POST
17174635,GATE AND WALL
17174645,WELDED METAL POST AND BEAM FENCE
17174645,METAL GATE
17174645,WELDED METAL POST AND BEAM FENCE
17174651,NONE
17174657,STEEL FENCE POST
17174660,LIGHT POST
17174734,DAMAGE TO THE FENCE AND GATE
17174741,TREE
17174742,LIMESTONE MAIL BOX
17174742,LIMESTONE MAIL BOX
17174754,"20 FT IRON FENCE, RAILING & SIGN DAMAGE"
17174754,"BROKEN MISC LUMBER, WOOD, PALLETS"
17174756,ELECTRIC UTILITY POLE AND TRANSFORMER
17174785,GUARD RAIL DAMAGE
17174798,UTILITY POLE
17174798,WROUGHT IRON FENCING DESTROYED
17174798,CIRCUIT BREAKER PANELS PULLED OFF.
17174798,PURESPEED FIBER OPTIC CABLES DAMAGED.
17174827,BUSHES
17174827,STREET SIGN
17174831,RAILING AND BROKEN WINDOW
17174838,CITY LIMITS SIGN FOR DUNCANVILLE
17174838,ON COR WOODEN LIGHT POLE
17174840,BALCONY AND APARTMENT BUILDING
17174853,APARTMENT FENCE
17174853,APARTMENT BUILDING #101
17174857,METAL STYLE CAR PORT
17174858,DAMAGED CARWASH TUNNEL
17174886,CONCRETE BARRIER
17174891,UTILITY POLE
17174893,FENCE LINE
17174908,GUARD RAIL
17174911,TELEPHONE POLE
17174932,DAMAGE TO BARBED WIRE FENCE AND POSTS
17174942,NO PARKING SIGN
17174942,AT&T PHONE LINE POLE
17174962,DAMAGED ROAD SIGN
17174963,DAMAGE TO POLE
17174974,DAMAGE TO THE PEDESTRIAN GUARD RAIL
17174984,GALVANIZED STEEL CHAINLINK FENCE DAMAGE
17174989,SONIC MENU SIGN
17174993,SIDING DAMAGE TO WEST SIDE OF BUILDING
17175006,GUARD RAIL DAMAGE ON BRIDGE
17175034,COMMUNICATION POLE AND LINES KNOCKEDDOWN
17175035,MAILBOX DESTROYED
17175041,FENCE DAMAGE
17175057,JERSEY BARRIER
17175058,CONCRETE MEDIAN
17175061,METAL GUARD RAIL
17175062,TREE
17175076,TRAILER
17175077,RAIL ROAD BRIDGE MINOR DAMAGES
17175111,TXDOT LIGHT POLE
17175112,LAND SCAPING DAMAGE
17175117,ROCK WALL
17175121,ROCK WALL DAMAGED
17175126,FENCE
17175129,DAMAGE TO AWNING AND BRICK PILLAR
17175140,PIPE FENCE
17175141,FIRE HYDRANT
17175145,PLASTIC TRAFFIC CONTROL DEVICES
17175149,BLACK FENCE
17175160,FENCE
17175170,APPROXIMATELY 100 FT OF FIELD FENCING
17175176,FENCE
17175188,BUILDING
17175189,LIGHT POLE
17175196,CRASH CUSHION ATTENUATORS
17175202,DAMAGED STEEL GATE
17175206,FENCE
17175207,FENCE
17175233,CINDERBLOCK FENCE AND LANDSCAPING
17175234,CAUTIOUN POSSIBLE ICE ON ROADWAY SIGN
17175234,DIVIDER RAIL
17175247,STREET LIGHT POLE
17175262,LIGHT POLE
17175266,MAIL BOX POST
17175287,TELEPHONE POLE
17175291,"26"" ROADMASTER BICYCLE"
17175297,MAIL BOX
17175297,MAIL BOX
17175302,BOAT
17175314,BUILDING WALL
17175315,LIGHT POLE
17175357,"CONCRETE CURB, FRONT LAWN (GRASS)"
17175360,LAS PALAPAD AT 6007 WEST AVENUE SATX 782
17175374,NONE
17175377,SIGN
17175377,LANDSCAPE
17175380,FRONT CHAIN LINK FENCE
17175405,WOOD ELECTRIC POLE
17175410,TREE
17175414,3 METAL PIPE FENCE POSTS
17175418,BUILDING
17175419,"CHAINLINK FENCE, WOODEN POST AND TREE"
17175425,BACK SHED BUILDING
17175428,2 POLES
17175434,FENCE
17175455,TREE
17175473,METAL PIPE GUARD
17175481,20 FEET OF GUARD RAIL DAMAGED
17175492,PEDESTRIAN CROSSING SIGN
17175496,APPROX 30' SECTION GUARD RAIL
17175497,FIRE HYDRANT (1800 BLK)
17175500,JOHN DEER ZERO TURN LAWN
17175519,PARKING SIGN
17175521,FENCE
17175530,STREET LIGHT
17175530,BARRIER CABLE
17175539,BARBED WIRE FENCE
17175551,CONCRETE HIGHWAY SIGN MINOR SCUFFS
17175553,SCHOOL SIGN
17175606,APPROXIMATELY 50 FEET OF CABLE BARRIER
17175607,AIR PUMP MACHINE
17175611,GUARD RAIL
17175624,GUARD RAIL
17175627,BARBED WIRE FENCE
17175646,CRASH DELINEATOR
17175667,LIGHT POLE
17175667,GAS METER/LINE
17175671,"FENCE, SEVERAL POLLS KNOCKED OVER"
17175671,TELEPHONE POLL CRACKED
17175673,UTILITY POLE #5S/9E/508
17175681,TIRE SCUFF TO YELLOW CONCRETE BOLLARD
17175682,CABLE BARRIER DAMAGE
17175708,SIGNAL LIGHT POLE
17175719,"""DRIVE THRU"" SIGN STARBUCKS"
17175737,"SIGNS, FENCE, TREE"
17175748,LIGHT POLE
17175757,WOODEN POLE AND GUIDE WIRE
17175758,STOP SIGN THAT WAS STRUCK BY VIOLATOR
17175759,CABLE BOX
17175769,NO PARKING STREET SIGN
17175778,CONCRETE MAILBOX
17175780,8' IRON FENCING
17175781,GUARDRAIL (APPROX. 50 FEET)
17175812,MAGIC VALLEY POLE
17175817,RIGHT BARRIER/ SCUFFS & SCRAPE
17175828,CULVERT PIPE
17175831,STONE STRUCTURE
17175839,TRAILER
17175863,CHEVRON SIGN
17175874,"DAMAGED SIGN BASE, DAMAGED STEEL RAILING"
17175908,BARBED WIRE FENCE
17175909,GUARDRAIL
17175910,FENCE
17175934,METAL GATE
17175959,SPEED LIMIT SIGN
17175969,SCUFFS/SCRAPES  CONCRETE WALL
17175978,50 FT CHAIN LINKED GATE
17175978,UTILITY POLE
17175983,6 FT OF WOODEN PRIVACY FENCE
17175983,16 FEET TOTAL OF IRON FENCING/DESTROYED
17175988,(2) LIGHTS & LIGHT POLES
17176010,FENCE
17176023,SCRAPES OUTSIDE WALL & BARRELS
17176026,"MAILBOX, METAL POST, METAL BOX"
17176034,CONCRETE BARRIERS (TOLL BOOTH)
17176038,BARBED WIRE FENCE
17176049,50' GUARDRAIL
17176055,CYCLONE FENCE WITH GATE
17176065,LIGHT POLE
17176072,50' CEMENT BARRIER
17176074,CHAIN LINK FENCE
17176088,FENCE
17176089,FENCE / GATE
17176089,FENCE
17176089,FENCE
17176089,FENCE / GATE
17176091,LIGHT POLE #643028
17176101,METAL ATTENUATOR
17176120,40 FEET OF WIRE RANCH FENCING
17176123,EXIT GATE
17176145,FENCE AND POST DAMAGE WORTH APX $500
17176167,LANDSCAPING
17176167,"RETAINING WALL, PLANTS"
17176168,METAL BARRICADE
17176190,FAMILY DOLLAR WALL
17176207,WOOD FENCE/SHRUBBERY/CHILDRENS PLAYSET
17176211,VISIBILITY DIVIDER PYLONS
17176211,LANE DIVIDER PYLONS
17176220,UTILITY POLE
17176240,FENCE
17176252,STOP SIGN WITH POST
17176256,BICYCLE
17176259,CITY OF HOUSTON CITY CURB
17176269,DAMAGE TO GUARDRAIL
17176270,CIRCULAR HOLE ON THE WALL
17176271,STRUCTURAL DAMAGE AND BROKEN BRICKS
17176274,CHAIN LINK FENCE
17176285,GUARDRAIL
17176294,MAILBOX
17176294,CABLE BOX
17176294,TREE
17176309,LARGE DECORATIVE LANDSCAPING ROCK
17176313,GUARDRAIL AND EXTRUDER
17176327,GUARD RAIL DAMAGE
17176348,REAR VEHICLE MOUNT
17176348,BICYCLE
17176351,GAS FUEL PUMP
17176352,MAILBOX
17176371,CONCRETE BARRIER
17176374,BRICK AND WOOD DAMAGE TO RESIDENCE
17176394,TREE UPROOTED
17176417,CONCRETE DAMAGE IN FRONT OF 146 SIERRA S
17176427,MINIMAL DAMAGE TO ONCOR POLE # 6547
17176442,WOODEN LIGHT POLE
17176447,WOODEN ELECTRIC POLE
17176451,BARED WIRE FENCE
17176464,TELEPHONE POLE
17176474,DAMAGE TO SIDE OF BUILDING
17176479,100 FT METAL WIRE MEDIAN
17176480,"3 TREES, SHRUBS"
17176483,MENU BOARD
17176486,GUARD RAIL
17176520,TREE
17176558,MAILBOX
17176567,"LIGHT POLE,  AND ""DO NOT ENTER SIGN"""
17176568,TWO YIELD SIGNS OWNED BY TXDOT
17176574,JERESEY BARRIER
17176579,CENTER MEDIAN CRASH ARRESTOR
17176612,METAL GUARD RAIL
17176614,GUARDRAIL
17176615,TELEPHONE POLE
17176615,FIRE HYDRANT
17176634,LANDSCAPE
17176651,TRAFFIC SIGNAL
17176656,FENCING ON MEDIAN AT 700 W I2
17176658,"HORSE, WITH NO IDENTIFICATION TAGS"
17176659,CITY OF RIO GRANDE WAR MEMORIAL STATUE
17176681,BARRIER
17176682,HOUSE STRUCTURE DAMAGE
17176687,20 FT GUARDRAIL DAMAGE
17176688,PARKING BOLLARD/CONCRETE
17176693,NO U-TURN SIGN
17176698,LIGHT POLE
17176707,"""DIP"" SIGN"
17176707,FENCE
17176716,BARBED WIRE FENCE
17176719,CRASH BARRELS
17176722,BARBED WIRE FENCE/ METAL PIPE FENCE
17176728,TURN SIGN
17176735,PRIVACY FENCE
17176735,AIR CONDITION UNIT
17176737,BRICK MAILBOX
17176745,UTILITY POLE
17176758,UTILITY POLE
17176758,STOP SIGN
17176765,TEMPORARY DRAINAGE PIPES
17176789,WALL
17176806,METAL GUARDRAIL
17176821,CINDER BLOCK WALL
17176849,BRICK MAILBOX
17176861,SIGNAL LIGHT
17176863,BARRELS
17176864,BUSHES/ LANDSCAPING
17176864,AIRCONDITION UNIT/ HOUSE WALL/ TREES
17176873,EXTERIOR VERTICAL ACCENT LIGHT
17176883,LIGHT POLE
17176885,WOODEN LIGHT POLE
17176889,GUARDRAIL AND HIGHWAY SIGN
17176890,UTILITYPOLE AND OVERHEAD WIRES
17176904,"METAL STREET CLOCK   WORTH $10,000.00"
17176929,NORTHWEST CORNER OF A RESIDENTIAL HOUSE
17176951,SCUFFS AND SCRAPES TO WALL
17176962,SCUFFS/SCRAPES RIGHT WALL
17176973,CONCRETE WALL AND STEEL POLE
17176976,STREET SIGN/STOP SIGN POST
17176976,WATER HYDRANT
17176976,BCHRC/HOSPITAL SIGN
17176985,FENCE LINE AND TREES
17176997,WOODEN BRIDGE ACROSS DITCH
17176999,DAMAGE TO LIGHTPOLE
17176999,FENCE DAMAGE
17177003,STOP SIGN
17177026,NONE
17177038,TX DOT BARRIER CUSHION
17177044,BARRIER WALL
17177073,MAILBOX
17177075,TRAFFIC LIGHT
17177111,OVERHEAD WIRES 2 POWER POLES
17177112,POWER POLE
17177131,LIGHT POLE
17177138,"CENTER MEDIAN 70-80 FEET OF WIRES, POSTS"
17177144,IMPACT ATTENUATOR
17177153,PASTURE FENCE
17177192,MAIL BOX
17177203,APRROX 10FT GUARD RAIL
17177212,HERITAGE ELEMENTARY SCHOOL SIGN
17177227,SIGNAL LIGHT POLE
17177250,BANK SIGN
17177254,LIGHT POLE #13666
17177268,LIGHT TOWER
17177277,DAMAGE TO YELLOW PARALLEL PARKING POLE
17177322,4 EA TEMPORARY WATER BARRIERS
17177335,GUARDRAIL DAMAGE
17177354,30 FT OF PAINT TRANSFER
17177364,SONIC FOOD ORDERING SIGN. $1500 DAMAGE.
17177368,DO NOT ENTER SIGN
17177385,ROAD NAME HWY SIGN
17177391,STREET LIGHT POLE
17177402,GUARD RAIL
17177410,BARBED WIRE FENCE
17177418,BRICK PILAR
17177419,FIRE HYDRANT
17177442,POWER LINE POLE
17177442,FENCE
17177454,BROKEN FENCE
17177462,TELEPHONE BOX
17177462,FENCE
17177463,TVEC POWER POLE
17177468,BARBED WIRE FENCE
17177475,ROAD SIGN
17177481,PALM TREE HIT
17177487,STOP SIGN
17177533,DAMAGED TRAFFIC BARREL AND CABLE
17177559,SIGN
17177561,EXIT PROTECTION CAN INFRONT OF EXIT SIGN
17177585,STREET SIGN
17177591,"$1,000 IN DAMAGED PRODUCE"
17177593,METAL GUARDRAIL WITH WOOD POST
17177595,BLACK STEEL MAILBOX
17177595,STONE MAILBOX
17177597,1 CONSTRUCTION BARREL
17177612,WROUGHT IRON MAILBOX
17177619,15 FT GUARDRAIL
17177621,STREET SIGNS
17177623,TELEPHONE POLE
17177625,POWER POLE
17177628,3 TREES
17177648,LIGHT POLE (596708)
17177649,TELEPHONE LINE SUSTAINED MINOR DAMAGE
17177652,BROKEN POWER POLE
17177652,DOWNED POWER LINE
17177655,GUARD RAIL
17177655,EXIT SIGN
17177656,TELEPHONE POLE
17177656,METAL FENCE
17177681,WATER REDUCTION VALVE DAMAGED
17177681,SILVER FIRE HYDRANT
17177708,FRONT GARAGE DOOR
17177715,SPEED SIGN
17177721,DAMAGED FENCE
17177722,METAL FENCE/SHRUBS DAMAGED (REEL CAJUN)
17177725,DAMAGED MAILBOX AND BRIDGE TOTAL $645.00
17177725,DAMAGED POWER POLE AND WIRES
17177726,TIME WARNER CABLE BOX
17177726,EXTERIOR FENCE
17177726,ENTRY LANDSCAPE
17177728,MAIL BOX AND METAL GATE
17177729,LEFT SE BEDROOM/413 BRUCE PL
17177729,BLACK METAL MAILBOX/408 BRUCE PL
17177745,YELLOW  METAL POLE
17177747,STOP SIGN
17177751,YELLOW REFLECTIVE ARROW SIGN
17177776,CONCRETE PARKING BARRIER
17177778,CONCRETE BARRIER WALLS (2)
17177779,FIXED LIGHT POLE
17177779,PLANTED TREE
17177786,FENCE LINE
17177798,WOODEN POLE AND ELECTRICAL EQUIPMENT
17177831,50 FEET METAL GUARDRAIL DAMAGE
17177837,EXIT 462 SIGN
17177841,POWER POLE
17177844,BRICK MAILBOX - DESTROYED AND IN PIECES
17177857,"$3,000 FENCE DAMAGE"
17177857,"$10,000 OF FENCE DAMAGE"
17177857,"$15,000 OF LAWN DAMAGE"
17177880,TRAILER
17177883,LOOP 820 TRAFFIC SIGN
17177884,MIDDLE BARRIER
17177887,GRASS
17177899,ROD IRON GATE
17177900,GRASS IN THE FRONT YARD/LANDSCAPE
17177908,BARRIER BARRELS
17177922,TREES
17177927,DAMAGE TO FRONT OF BUSINESS
17177930,LIGHT POLE
17177934,NO PARKING SIGN
17177935,YELLOW POLE
17177937,SIGN FOR FM 116 AND HWY 190 IN MEDIAN
17177938,HEADSTONE DAMAGE
17177979,STEEL RAILING FOR ENTRANCE RAMP TO FWY.
17177986,BICYCLE SIGN
17177995,SEVERAL FEET OF IRON FENCING DAMAGED.
17177996,GUY WIRE HOLDING UTILITY POLE
17178000,SMALL DAMAGE TO BRICK WALL.
17178003,WIRE FENCE
17178005,DESTROYED BENCH AND LANDSCAPING
17178011,BUSHES
17178021,STOP SIGN
17178024,CONCRETE BARRIER WALL
17178032,APRROX 10FT GUARD RAIL
17178032,CREPE MYRTLE TREE NEAR ENTRANCE
17178044,GUARDRAIL
17178052,CABLE BOX PEDESTAL
17178052,POWER POLE
17178057,GUARDRAIL
17178060,MAILBOX
17178060,SPEED ADVISORY SIGN
17178062,BARBED WIRE FENCE APPROXIMATELY 50 FT
17178071,"PROPERTY FENCE LINE, CABLE BOX"
17178072,FIRE HYDRANT KNOCKED OVER TO THE SIDE
17178083,TXDOT SIGN
17178084,GUARDRAIL
17178085,ROAD SIGNS
17178087,TXDOT EXIT NUMBER SIGN
17178089,TREE
17178097,CHAIN LINK FENCE
17178099,KNOCKED DOWN LIGHT POLE
17178100,FENCE
17178101,UTILITY POLE
17178133,FENCE
17178134,STOP SIGN W/ POLE
17178138,MINIMUM DAMAGE TO METAL BARRIER
17178152,75 FT OF SQUARE PANEL / BARB WIRE FENCE
17178155,ELECTRICAL WIRING & LANDSCAPING
17178155,ELECTRIC POLE
17178155,SPEED LIMIT SIGN
17178174,SIGNAL BOX
17178187,AC UNIT
17178187,SATELLITE
17178217,ROCK WALL DAMAGED
17178305,DAMAGE TO THE CENTER MEDIAN CABLES
17178311,PRIVATE DRIVE WAY
17178312,CRASH BARRIER ATTENUATOR
17178322,BARBED WIRE FENCE
17178333,CROSSWALK SIGNAL DAMAGED
17178343,20 FEET OF WHITE METAL FENCING $5000
17178344,OFF RAMP COMPACTING BARRIER
17178345,BUST STOP SIGN AND CURB
17178346,"100 FEET BARBED WIRE / 1 ""T"" POST"
17178352,A FENCE WAS DAMAGED DURING CRASH.
17178363,"WALL DAMAGED, APPROX. $30,000 VALUE"
17178365,CULVERT
17178367,BUS STOP #48897
17178378,INTERIOR BEDROOM WALL CRACKED
17178378,WATER LINE
17178378,SE CORNER EXTERIOR WALL OF RESIDENCE
17178378,OUTDOOR GAS LAMP
17178385,GUARD RAIL
17178388,STEEL GAS PUMP GUARD
17178389,SPEED LIMIT SIGN
17178392,BARRIER
17178397,DAMAGED STREET SIGN
17178397,DAMAGED FENCES
17178406,GAURDRAIL
17178425,2 COWS KILLED
17178429,MINOR DAMAGE TO ELECTRIC UTILITY POLE
17178433,BARRIER (PAINT TRANSFER ONLY)
17178449,FENCE
17178452,CABLE BARRIER
17178464,SH-130 EXIT SIGN-EXIT 460
17178469,STOP SIGN
17178472,CHAIN-LINK FENCE
17178482,METAL GATE
17178482,FIRE HYDRANT
17178486,"STREET SIGN, THE ART CENTER OF WACO"
17178488,TRAFFIC LIGHT WARNING SIGN
17178488,NO STOPPING OR STANDING SIGN
17178501,TREE
17178512,GUARDRAIL
17178515,STOP SIGN
17178516,LIGHT POLE
17178517,CROSSWALK SIGNAL LIGHT/METAL TRAFFIC LIG
17178520,BARBED WIRE FENCE
17178525,DAMAGE TO SIDE OF BUILDING DUE TO CRASH
17178530,10 FEET OF IMPACT ATTENUATOR
17178534,MAILBOX POST/BARRIER $900.00
17178536,LAUNDRY ROOM
17178541,TREE STRUCK BY CAR OUTSIDE OF FENCE LINE
17178560,WATER PIPE
17178562,WOODEN LIGHT POLE
17178563,EVEREST TRAILER
17178564,GUARD RAIL
17178569,HOUSE
17178569,ITEMS INSIDE HOUSE
17178578,WIRE FENCE AND T-POSTS
17178581,DO NOT ENTER SIGN TORE FROM BASE
17178581,RADAR/SPEED LIMIT SIGN TORE FROM BASE
17178585,SIGNS
17178585,FENCE
17178588,RED BULL COOLER
17178588,GLASS WINDOWS AND WALL
17178588,REDDY ICE MACHINE
17178588,PEPSI COOLER X2
17178592,FENCE
17178593,"FENCE, AUTOMATIC GATE, & BRICK ENTRANCE"
17178594,"RESIDENCE BRICKWALL ,GATED FENCE,"
17178600,WOODEN UTILITY POLE
17178601,MEDIAN LANDSCAPING
17178606,WOODEN BRIDGE RAIL
17178629,LIGHT POLE 202762
17178634,CITY STREET LIGHT POLE
17178652,2 TREES AND LANDSCAPE
17178653,ELECTRIC POLE
17178653,WATER PIPE
17178654,FENCE
17178656,PEDESTRIAN CROSSWALK POLE
17178663,ROCK WALL
17178667,FIREHYDRANT DAMAGE
17178682,PHILLIPS 66 PIPELINE LLC SIGN
17178694,SIGNAL LIGHT
17178694,DO NOT ENTER SIGN
17178696,BARRIER CABLES
17178705,METAL GUARD RAIL
17178710,WOODED ELECTRICAL POLE
17178715,MULTIPLE METAL SUPPORT BEAMS FOR DIVIDER
17178716,R AND R YELLOW SIGN
17178716,ELECTRIC POLE
17178735,DAMAGED CONCRETE CURB
17178739,CITY OF TYLER STREET SIGN
17178751,MAILBOX
17178753,ZERO TURN MOWER PARTS DAMAGED
17178755,PROPERTY FENCE
17178760,GUARD RAIL
17178767,DAMAGE TO CYCLONE FENCING AND BUSHES
17178771,EXTRUDER TERMINAL
17178771,20FT OF GUARD FENCE
17178772,TXDOT TRAFFIC SIGNS STUCK BY UNIT 1
17178791,DIGITAL SIGN
17178791,TELEPHONE POLE
17178812,BRICK MAILBOX
17178814,UTILITY POLE DAMAGED
17178826,BARBED WIRE FENCE AND TREES
17178828,WOODEN BRIDGE
17178839,TXDOT GUARDRAIL
17178851,ROAD DAMAGE
17178859,MAIL BOX
17178867,LANDSCAPING AND STRUCTURE DAMAGE
17178869,COW
17178880,BUILDING
17178887,BOBWIRE FENCE WITH POLES
17178890,CONCRETE WALL
17178891,HOME/GARAGE
17178894,TRAFFIC CABLE BARRIES POST
17178896,TELEPHONE POLE  # 2186 362 9656
17178900,FENCE
17178903,SWEPCO POWER LINES/POLES
17178917,MAIL BOX
17178919,LARGE ROAD SIGN
17178921,GUARD RAIL
17178934,GUTTER
17178950,HOUSE
17178967,GURAD RAIL
17178969,DAMAGED FENCE
17178972,ELECTRIC POLE DAMAGED
17178975,TWO PANELS OF CITY WALL DESTROYED
17178975,SHED ON PRIVATE PROPERTY
17178981,POWER POLE
17178981,TRAFFIC SIGNAL POLE
17178987,STATE SIGN
17178994,CONCRETE BARRIER
17178995,MAIL BOX
17178995,MAIL BOX
17178997,BARBED WIRE FENCE
17179006,GATE AND FENCE
17179007,SIGNAL LIGHT POLE
17179014,SAC BOX
17179014,STOP SIGN
17179014,STREET SIGN
17179015,ROADWAY
17179023,STATE HIGHWAY SIGN
17179026,DAMAGED CONSTRUCTION FENCE AND MATERIALS
17179026,DAMAGED DO NOT ENTER STREET SIGN
17179040,APPROX 15 FT OF FENCING
17179047,805 S 6TH ST CHAIN LINK FENCE
17179057,STREET LAMP
17179072,50 FT BARB WIRE FENCE
17179093,LIGHT POLE IN THE BLUEBONNET SHOPPING CE
17179096,DAMAGED STOPS SIGN / STREET SIGN
17179100,LIGHT POLE BROKEN AND LAYING ON GROUND
17179100,GUARD RAIL BENT OVER
17179109,100 FT OF CABLE BARRIER DAMAGE
17179112,DRIVE THRU OVER HANG
17179118,COW
17179134,GAS METER
17179141,TELEPHONE JUNCTION BOX
17179141,ENTERGY POWER POLE
17179143,GUARDRAIL IN 8000 BLOCK OF CANYON DR SB
17179147,FENCE
17179149,POLESIGN PARTIALLY REMOVED FROM CONCRETE
17179160,FENCE
17179163,DAMAGED MAILBOX
17179163,DAMAGED GREEN TRASH CAN
17179163,DAMAGED BLOCK MAILBOX
17179163,DAMAGED STREET SIGN
17179165,CONCRETE BARRIER
